"Time Series 1 = CellDef_1.Attractant (Concentration)",,,,,,,,,,
"Time","Time Series 1","Time Series 1","Time Series 1","Time Series 1","Time Series 1","Time Series 2","Time Series 2","Time Series 2","Time Series 2","Time Series 2"
158.55,1.28,2.22,1.42,1.08,1.52,0.05,0.05,0.05,0.05,0.05
158.6,1.28,2.22,1.42,1.08,1.52,0.05,0.05,0.05,0.05,0.05
158.65,1.28,2.22,1.42,1.08,1.53,0.05,0.05,0.05,0.05,0.05
158.7,1.28,2.22,1.42,1.08,1.53,0.05,0.05,0.05,0.05,0.05
158.75,1.28,2.22,1.42,1.08,1.53,0.05,0.05,0.05,0.05,0.05
158.8,1.29,2.22,1.42,1.09,1.53,0.05,0.05,0.05,0.05,0.05
158.85,1.29,2.22,1.43,1.09,1.53,0.05,0.05,0.05,0.05,0.05
158.9,1.29,2.22,1.43,1.09,1.53,0.05,0.05,0.05,0.05,0.05
158.95,1.29,2.22,1.43,1.09,1.53,0.05,0.05,0.05,0.05,0.05
159,1.29,2.22,1.43,1.09,1.53,0.05,0.05,0.05,0.05,0.05
159.05,1.29,2.22,1.43,1.09,1.53,0.05,0.05,0.05,0.05,0.05
159.1,1.29,2.22,1.43,1.09,1.54,0.05,0.05,0.05,0.05,0.05
159.15,1.3,2.22,1.43,1.09,1.54,0.05,0.05,0.05,0.05,0.05
159.2,1.3,2.22,1.43,1.09,1.54,0.05,0.05,0.05,0.05,0.05
159.25,1.3,2.22,1.43,1.09,1.54,0.05,0.05,0.05,0.05,0.05
159.3,1.3,2.22,1.43,1.09,1.54,0.05,0.05,0.05,0.05,0.05
159.35,1.3,2.22,1.44,1.1,1.54,0.05,0.05,0.05,0.05,0.05
159.4,1.3,2.22,1.44,1.1,1.54,0.05,0.05,0.05,0.05,0.05
159.45,1.3,2.22,1.44,1.1,1.54,0.05,0.05,0.05,0.05,0.05
159.5,1.31,2.22,1.44,1.1,1.54,0.05,0.05,0.05,0.05,0.05
159.55,1.31,2.22,1.44,1.1,1.54,0.05,0.05,0.05,0.05,0.05
159.6,1.31,2.21,1.44,1.1,1.54,0.05,0.05,0.05,0.05,0.05
159.65,1.31,2.21,1.44,1.1,1.55,0.05,0.05,0.05,0.05,0.05
159.7,1.31,2.21,1.44,1.1,1.55,0.05,0.05,0.05,0.05,0.05
159.75,1.31,2.21,1.44,1.1,1.55,0.05,0.05,0.05,0.05,0.05
159.8,1.31,2.21,1.44,1.1,1.55,0.05,0.05,0.05,0.05,0.05
159.85,1.32,2.21,1.44,1.1,1.55,0.05,0,0.05,0.05,0.05
159.9,1.32,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
159.95,1.32,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160,1.32,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.05,1.32,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.1,1.33,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.15,1.33,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.2,1.33,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.25,1.33,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.3,1.33,2.21,1.45,1.11,1.55,0.05,0,0.05,0.05,0.05
160.35,1.33,2.21,1.45,1.11,1.56,0.05,0,0.05,0.05,0.05
160.4,1.34,2.21,1.45,1.11,1.56,0.05,0,0.05,0.05,0.05
160.45,1.34,2.21,1.45,1.11,1.56,0.05,0,0.05,0.05,0.05
160.5,1.34,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.55,1.34,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.6,1.34,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.65,1.35,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.7,1.35,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.75,1.35,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.8,1.35,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.85,1.35,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.9,1.36,2.21,1.46,1.12,1.56,0.05,0,0.05,0.05,0.05
160.95,1.36,2.21,1.46,1.13,1.56,0.05,0,0.05,0.05,0.05
161,1.36,2.21,1.46,1.13,1.56,0.05,0,0.05,0.05,0.05
161.05,1.36,2.21,1.46,1.13,1.56,0.05,0,0.05,0.05,0.05
161.1,1.37,2.21,1.46,1.13,1.56,0.05,0,0.05,0.05,0.05
161.15,1.37,2.21,1.46,1.13,1.56,0.05,0,0.05,0.05,0.05
161.2,1.37,2.21,1.47,1.13,1.56,0.05,0,0.05,0.05,0.05
161.25,1.37,2.21,1.47,1.13,1.56,0.05,0,0.05,0.05,0.05
161.3,1.38,2.21,1.47,1.14,1.56,0.05,0,0.05,0.05,0.05
161.35,1.38,2.21,1.47,1.14,1.56,0.05,0,0.05,0.05,0.05
161.4,1.38,2.21,1.47,1.14,1.57,0.05,0,0.05,0.05,0.05
161.45,1.38,2.21,1.47,1.14,1.57,0.05,0,0.05,0.05,0.05
161.5,1.38,2.21,1.47,1.14,1.57,0.05,0,0.05,0.05,0.05
161.55,1.39,2.21,1.47,1.14,1.57,0.05,0,0.05,0.05,0.05
161.6,1.39,2.21,1.47,1.14,1.57,0.05,0,0.05,0.05,0.05
161.65,1.39,2.21,1.47,1.14,1.57,0.05,0,0.05,0.05,0.05
161.7,1.39,2.21,1.47,1.14,1.57,0.05,0.05,0.05,0.05,0.05
161.75,1.4,2.21,1.47,1.14,1.57,0.05,0.05,0.05,0.05,0.05
161.8,1.4,2.21,1.47,1.14,1.57,0.05,0.05,0.05,0.05,0.05
161.85,1.4,2.21,1.47,1.15,1.57,0.05,0.05,0.05,0.05,0.05
161.9,1.41,2.21,1.47,1.15,1.57,0.05,0.05,0.05,0.05,0.05
161.95,1.41,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162,1.41,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.05,1.41,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.1,1.42,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.15,1.42,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.2,1.42,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.25,1.42,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.3,1.43,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.35,1.43,2.2,1.48,1.15,1.57,0.05,0.05,0.05,0.05,0.05
162.4,1.43,2.2,1.48,1.16,1.57,0.05,0.05,0.05,0.05,0.05
162.45,1.43,2.2,1.48,1.16,1.57,0.05,0.05,0.05,0.05,0.05
162.5,1.44,2.2,1.48,1.16,1.57,0.05,0.05,0.05,0.05,0.05
162.55,1.44,2.2,1.48,1.16,1.57,0.05,0.05,0.05,0.05,0.05
162.6,1.44,2.2,1.48,1.16,1.58,0.05,0.05,0.05,0.05,0.05
162.65,1.45,2.2,1.48,1.16,1.58,0.05,0.05,0.05,0.05,0.05
162.7,1.45,2.2,1.48,1.16,1.58,0.05,0.05,0.05,0.05,0.05
162.75,1.45,2.19,1.48,1.16,1.58,0.05,0.05,0.05,0.05,0.05
162.8,1.45,2.19,1.48,1.16,1.58,0.05,0.05,0.05,0.05,0.05
162.85,1.46,2.19,1.49,1.16,1.58,0.05,0.05,0.05,0.05,0.05
162.9,1.46,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
162.95,1.46,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163,1.47,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163.05,1.47,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163.1,1.47,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163.15,1.47,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163.2,1.48,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163.25,1.48,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0.05
163.3,1.48,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0
163.35,1.49,2.19,1.49,1.17,1.58,0.05,0.05,0.05,0.05,0
163.4,1.49,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.45,1.49,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.5,1.49,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.55,1.5,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.6,1.5,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.65,1.5,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.7,1.51,2.18,1.49,1.18,1.58,0.05,0.05,0.05,0.05,0
163.75,1.51,2.18,1.49,1.18,1.58,0.05,0,0.05,0.05,0
163.8,1.51,2.18,1.49,1.19,1.58,0.05,0,0.05,0.05,0
163.85,1.52,2.18,1.49,1.19,1.58,0.05,0,0.05,0.05,0
163.9,1.52,2.18,1.49,1.19,1.58,0.05,0,0.05,0.05,0
163.95,1.52,2.17,1.49,1.19,1.58,0.05,0,0.05,0.05,0
164,1.52,2.17,1.49,1.19,1.58,0.05,0,0.05,0.05,0
164.05,1.53,2.17,1.49,1.19,1.58,0.05,0,0.05,0.05,0
164.1,1.53,2.17,1.5,1.19,1.58,0.05,0,0.05,0.05,0
164.15,1.53,2.17,1.5,1.19,1.58,0.05,0,0.05,0.05,0
164.2,1.54,2.17,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.25,1.54,2.17,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.3,1.54,2.17,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.35,1.55,2.16,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.4,1.55,2.16,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.45,1.55,2.16,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.5,1.55,2.16,1.5,1.2,1.58,0.05,0,0.05,0.05,0
164.55,1.56,2.16,1.5,1.21,1.58,0.05,0,0.05,0.05,0
164.6,1.56,2.16,1.5,1.21,1.58,0.05,0,0.05,0.05,0
164.65,1.56,2.16,1.5,1.21,1.58,0.05,0,0.05,0.05,0
164.7,1.57,2.16,1.5,1.21,1.58,0.05,0,0.05,0.05,0
164.75,1.57,2.16,1.5,1.21,1.58,0.05,0,0.05,0.05,0
164.8,1.57,2.16,1.5,1.21,1.58,0.05,0,0.05,0.05,0
164.85,1.58,2.16,1.5,1.22,1.58,0.05,0,0.05,0.05,0
164.9,1.58,2.16,1.5,1.22,1.58,0.05,0,0.05,0.05,0
164.95,1.58,2.16,1.5,1.22,1.58,0.05,0,0.05,0.05,0
165,1.58,2.16,1.5,1.22,1.58,0.05,0,0,0.05,0
165.05,1.59,2.16,1.5,1.22,1.58,0.05,0,0,0.05,0
165.1,1.59,2.16,1.5,1.22,1.58,0.05,0,0,0.05,0
165.15,1.59,2.16,1.5,1.23,1.58,0.05,0,0,0.05,0
165.2,1.6,2.16,1.5,1.23,1.58,0.05,0,0,0.05,0
165.25,1.6,2.16,1.5,1.23,1.58,0.05,0,0,0.05,0.05
165.3,1.6,2.16,1.5,1.23,1.58,0.05,0,0,0.05,0.05
165.35,1.6,2.16,1.5,1.23,1.58,0.05,0,0,0.05,0.05
165.4,1.61,2.16,1.5,1.23,1.58,0.05,0,0,0.05,0.05
165.45,1.61,2.16,1.5,1.24,1.58,0.05,0,0,0.05,0.05
165.5,1.61,2.16,1.5,1.24,1.57,0.05,0,0,0.05,0.05
165.55,1.62,2.16,1.5,1.24,1.57,0.05,0.05,0,0.05,0.05
165.6,1.62,2.16,1.5,1.24,1.57,0.05,0.05,0,0.05,0.05
165.65,1.62,2.16,1.5,1.24,1.57,0.05,0.05,0,0.05,0.05
165.7,1.62,2.16,1.5,1.24,1.57,0.05,0.05,0,0.05,0.05
165.75,1.63,2.16,1.5,1.25,1.57,0.05,0.05,0,0.05,0.05
165.8,1.63,2.16,1.5,1.25,1.57,0.05,0.05,0,0.05,0.05
165.85,1.63,2.16,1.5,1.25,1.57,0.05,0.05,0,0.05,0.05
165.9,1.64,2.16,1.5,1.25,1.56,0.05,0.05,0,0.05,0.05
165.95,1.64,2.16,1.5,1.25,1.56,0.05,0.05,0,0.05,0.05
166,1.64,2.16,1.5,1.26,1.56,0.05,0.05,0,0.05,0.05
166.05,1.64,2.16,1.5,1.26,1.56,0.05,0.05,0,0.05,0.05
166.1,1.65,2.16,1.5,1.26,1.56,0.05,0.05,0,0.05,0.05
166.15,1.65,2.16,1.5,1.26,1.56,0.05,0.05,0.05,0.05,0.05
166.2,1.65,2.16,1.5,1.26,1.55,0.05,0.05,0.05,0.05,0.05
166.25,1.65,2.16,1.5,1.27,1.55,0.05,0.05,0.05,0.05,0.05
166.3,1.66,2.16,1.5,1.27,1.55,0.05,0.05,0.05,0.05,0.05
166.35,1.66,2.16,1.5,1.27,1.55,0.05,0.05,0.05,0.05,0.05
166.4,1.66,2.16,1.5,1.27,1.55,0.05,0.05,0.05,0.05,0.05
166.45,1.66,2.16,1.5,1.27,1.54,0.05,0.05,0.05,0.05,0.05
166.5,1.67,2.16,1.51,1.27,1.54,0.05,0.05,0.05,0.05,0.05
166.55,1.67,2.16,1.51,1.28,1.54,0.05,0.05,0.05,0.05,0.05
166.6,1.67,2.16,1.51,1.28,1.54,0.05,0.05,0.05,0.05,0.05
166.65,1.67,2.16,1.51,1.28,1.54,0.05,0.05,0.05,0.05,0.05
166.7,1.68,2.16,1.51,1.28,1.53,0.05,0.05,0.05,0.05,0.05
166.75,1.68,2.16,1.51,1.28,1.53,0.05,0.05,0.05,0.05,0.05
166.8,1.68,2.16,1.51,1.29,1.53,0.05,0.05,0.05,0.05,0.05
166.85,1.68,2.16,1.51,1.29,1.53,0.05,0.05,0.05,0.05,0.05
166.9,1.69,2.16,1.51,1.29,1.53,0.05,0.05,0.05,0.05,0.05
166.95,1.69,2.16,1.51,1.29,1.52,0.05,0.05,0.05,0.05,0.05
167,1.69,2.16,1.51,1.29,1.52,0.05,0.05,0.05,0.05,0.05
167.05,1.69,2.15,1.51,1.3,1.52,0.05,0.05,0.05,0.05,0.05
167.1,1.69,2.15,1.51,1.3,1.52,0.05,0.05,0.05,0.05,0.05
167.15,1.7,2.15,1.51,1.3,1.51,0.05,0.05,0.05,0.05,0.05
167.2,1.7,2.15,1.51,1.3,1.51,0.05,0.05,0.05,0.05,0.05
167.25,1.7,2.15,1.51,1.3,1.51,0.05,0.05,0.05,0.05,0.05
167.3,1.7,2.15,1.51,1.31,1.51,0.05,0.05,0.05,0.05,0
167.35,1.7,2.15,1.51,1.31,1.51,0.05,0.05,0.05,0.05,0
167.4,1.71,2.15,1.52,1.31,1.5,0.05,0.05,0.05,0.05,0
167.45,1.71,2.15,1.52,1.31,1.5,0.05,0.05,0.05,0.05,0
167.5,1.71,2.15,1.52,1.31,1.5,0.05,0.05,0.05,0.05,0
167.55,1.71,2.15,1.52,1.31,1.5,0.05,0.05,0.05,0.05,0
167.6,1.71,2.15,1.52,1.32,1.5,0.05,0,0.05,0.05,0
167.65,1.72,2.15,1.52,1.32,1.5,0.05,0,0.05,0.05,0
167.7,1.72,2.15,1.52,1.32,1.5,0.05,0,0.05,0.05,0
167.75,1.72,2.15,1.52,1.32,1.49,0.05,0,0.05,0.05,0
167.8,1.72,2.15,1.52,1.32,1.49,0.05,0,0.05,0.05,0
167.85,1.72,2.15,1.52,1.32,1.49,0.05,0,0.05,0.05,0
167.9,1.72,2.15,1.52,1.32,1.49,0.05,0,0.05,0.05,0
167.95,1.73,2.15,1.52,1.33,1.49,0.05,0,0.05,0.05,0
168,1.73,2.15,1.52,1.33,1.49,0.05,0,0.05,0.05,0
168.05,1.73,2.15,1.52,1.33,1.49,0.05,0,0.05,0.05,0
168.1,1.73,2.15,1.52,1.33,1.49,0.05,0,0.05,0.05,0
168.15,1.73,2.15,1.53,1.33,1.49,0.05,0,0.05,0.05,0
168.2,1.73,2.15,1.53,1.33,1.49,0.05,0,0.05,0.05,0
168.25,1.74,2.15,1.53,1.34,1.49,0.05,0,0.05,0.05,0
168.3,1.74,2.15,1.53,1.34,1.49,0.05,0,0.05,0.05,0
168.35,1.74,2.15,1.53,1.34,1.49,0.05,0,0.05,0.05,0
168.4,1.74,2.15,1.53,1.34,1.49,0.05,0,0.05,0.05,0
168.45,1.74,2.15,1.53,1.34,1.48,0.05,0,0.05,0.05,0
168.5,1.74,2.15,1.53,1.34,1.48,0.05,0,0.05,0.05,0
168.55,1.75,2.15,1.53,1.34,1.48,0.05,0,0.05,0.05,0
168.6,1.75,2.15,1.53,1.35,1.48,0.05,0,0.05,0.05,0
168.65,1.75,2.15,1.53,1.35,1.48,0.05,0,0.05,0.05,0
168.7,1.75,2.15,1.53,1.35,1.48,0.05,0,0.05,0.05,0
168.75,1.76,2.15,1.53,1.35,1.48,0.05,0,0.05,0.05,0
168.8,1.76,2.15,1.53,1.35,1.48,0.05,0,0.05,0.05,0
168.85,1.76,2.15,1.53,1.35,1.48,0.05,0,0.05,0.05,0.05
168.9,1.76,2.15,1.54,1.35,1.48,0.05,0,0.05,0.05,0.05
168.95,1.76,2.15,1.54,1.36,1.48,0.05,0,0.05,0.05,0.05
169,1.76,2.14,1.54,1.36,1.48,0.05,0,0.05,0.05,0.05
169.05,1.76,2.14,1.54,1.36,1.48,0.05,0,0.05,0.05,0.05
169.1,1.77,2.14,1.54,1.36,1.48,0.05,0,0.05,0.05,0.05
169.15,1.77,2.14,1.54,1.36,1.48,0.05,0,0.05,0.05,0.05
169.2,1.77,2.14,1.54,1.36,1.48,0.05,0.05,0.05,0.05,0.05
169.25,1.77,2.14,1.54,1.36,1.48,0.05,0.05,0.05,0.05,0.05
169.3,1.77,2.14,1.54,1.36,1.47,0.05,0.05,0.05,0.05,0.05
169.35,1.77,2.14,1.54,1.37,1.47,0.05,0.05,0.05,0.05,0.05
169.4,1.77,2.14,1.54,1.37,1.47,0.05,0.05,0.05,0.05,0.05
169.45,1.78,2.14,1.54,1.37,1.47,0.05,0.05,0.05,0.05,0.05
169.5,1.78,2.14,1.54,1.37,1.47,0.05,0.05,0.05,0.05,0.05
169.55,1.78,2.14,1.54,1.37,1.47,0.05,0.05,0.05,0.05,0.05
169.6,1.78,2.14,1.54,1.37,1.47,0.05,0.05,0.05,0.05,0.05
169.65,1.78,2.14,1.54,1.37,1.46,0.05,0.05,0.05,0.05,0.05
169.7,1.78,2.14,1.54,1.37,1.46,0.05,0.05,0.05,0.05,0.05
169.75,1.79,2.13,1.54,1.37,1.46,0.05,0.05,0.05,0.05,0.05
169.8,1.79,2.13,1.54,1.38,1.46,0.05,0.05,0.05,0.05,0.05
169.85,1.79,2.13,1.55,1.38,1.46,0.05,0.05,0.05,0.05,0.05
169.9,1.79,2.13,1.55,1.38,1.45,0.05,0.05,0.05,0.05,0.05
169.95,1.79,2.13,1.55,1.38,1.45,0.05,0.05,0.05,0.05,0.05
170,1.79,2.13,1.55,1.38,1.45,0.05,0.05,0.05,0.05,0.05
170.05,1.8,2.12,1.55,1.38,1.45,0.05,0.05,0.05,0.05,0.05
170.1,1.8,2.12,1.55,1.38,1.45,0.05,0.05,0.05,0.05,0.05
170.15,1.8,2.12,1.55,1.38,1.44,0.05,0.05,0.05,0.05,0.05
170.2,1.8,2.12,1.55,1.38,1.44,0.05,0.05,0.05,0.05,0.05
170.25,1.8,2.12,1.55,1.38,1.44,0.05,0.05,0.05,0.05,0.05
170.3,1.8,2.11,1.55,1.39,1.44,0.05,0.05,0.05,0.05,0.05
170.35,1.81,2.11,1.55,1.39,1.44,0.05,0.05,0.05,0.05,0.05
170.4,1.81,2.11,1.55,1.39,1.43,0.05,0.05,0.05,0.05,0.05
170.45,1.81,2.11,1.55,1.39,1.43,0.05,0.05,0.05,0.05,0.05
170.5,1.81,2.1,1.55,1.39,1.43,0.05,0.05,0.05,0.05,0.05
170.55,1.81,2.1,1.55,1.39,1.43,0.05,0.05,0.05,0.05,0.05
170.6,1.82,2.1,1.55,1.39,1.43,0.05,0.05,0.05,0.05,0.05
170.65,1.82,2.1,1.55,1.39,1.42,0.05,0.05,0.05,0.05,0.05
170.7,1.82,2.1,1.55,1.39,1.42,0.05,0.05,0.05,0.05,0.05
170.75,1.82,2.09,1.55,1.39,1.42,0.05,0.05,0.05,0.05,0.05
170.8,1.82,2.09,1.55,1.4,1.42,0.05,0.05,0.05,0.05,0.05
170.85,1.82,2.09,1.55,1.4,1.42,0.05,0.05,0.05,0.05,0.05
170.9,1.83,2.09,1.55,1.4,1.42,0.05,0.05,0.05,0.05,0
170.95,1.83,2.08,1.55,1.4,1.41,0.05,0.05,0.05,0.05,0
171,1.83,2.08,1.55,1.4,1.41,0.05,0.05,0.05,0.05,0
171.05,1.83,2.08,1.55,1.4,1.41,0.05,0.05,0.05,0.05,0
171.1,1.83,2.08,1.55,1.4,1.41,0.05,0.05,0.05,0.05,0
171.15,1.84,2.07,1.56,1.4,1.41,0.05,0.05,0.05,0.05,0
171.2,1.84,2.07,1.56,1.4,1.41,0.05,0.05,0.05,0.05,0
171.25,1.84,2.07,1.56,1.4,1.41,0.05,0,0.05,0.05,0
171.3,1.84,2.07,1.56,1.4,1.4,0.05,0,0.05,0.05,0
171.35,1.85,2.06,1.56,1.4,1.4,0.05,0,0.05,0.05,0
171.4,1.85,2.06,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.45,1.85,2.06,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.5,1.85,2.06,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.55,1.86,2.06,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.6,1.86,2.06,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.65,1.86,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.7,1.86,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.75,1.87,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.8,1.87,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.85,1.87,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.9,1.87,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
171.95,1.88,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0
172,1.88,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0.05
172.05,1.88,2.05,1.56,1.41,1.4,0.05,0,0.05,0.05,0.05
172.1,1.88,2.05,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.15,1.89,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.2,1.89,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.25,1.89,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.3,1.89,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.35,1.9,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.4,1.9,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.45,1.9,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.5,1.9,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.55,1.91,2.04,1.56,1.42,1.4,0.05,0,0.05,0.05,0.05
172.6,1.91,2.04,1.56,1.43,1.4,0.05,0,0.05,0.05,0.05
172.65,1.91,2.04,1.56,1.43,1.4,0.05,0,0.05,0.05,0.05
172.7,1.91,2.04,1.56,1.43,1.4,0.05,0,0.05,0.05,0.05
172.75,1.92,2.04,1.56,1.43,1.4,0.05,0,0.05,0.05,0.05
172.8,1.92,2.04,1.56,1.43,1.4,0.05,0,0.05,0.05,0.05
172.85,1.92,2.04,1.56,1.43,1.41,0.05,0,0.05,0.05,0.05
172.9,1.93,2.04,1.56,1.43,1.41,0.05,0,0.05,0.05,0.05
172.95,1.93,2.04,1.56,1.43,1.41,0.05,0,0.05,0.05,0.05
173,1.93,2.04,1.56,1.43,1.41,0.05,0.05,0.05,0.05,0.05
173.05,1.93,2.04,1.56,1.43,1.41,0.05,0.05,0.05,0.05,0.05
173.1,1.94,2.04,1.56,1.43,1.41,0.05,0.05,0.05,0.05,0.05
173.15,1.94,2.04,1.56,1.43,1.41,0.05,0.05,0.05,0.05,0.05
173.2,1.94,2.04,1.56,1.43,1.41,0.05,0.05,0.05,0.05,0.05
173.25,1.94,2.04,1.56,1.43,1.41,0.05,0.05,0.05,0.05,0.05
173.3,1.95,2.03,1.56,1.43,1.42,0.05,0.05,0.05,0.05,0.05
173.35,1.95,2.03,1.56,1.43,1.42,0.05,0.05,0.05,0.05,0.05
173.4,1.95,2.03,1.56,1.44,1.42,0.05,0.05,0.05,0.05,0.05
173.45,1.96,2.03,1.56,1.44,1.42,0.05,0.05,0.05,0.05,0.05
173.5,1.96,2.03,1.56,1.44,1.42,0.05,0.05,0.05,0.05,0.05
173.55,1.96,2.03,1.56,1.44,1.42,0.05,0.05,0.05,0.05,0.05
173.6,1.96,2.03,1.56,1.44,1.42,0.05,0.05,0.05,0.05,0.05
173.65,1.97,2.03,1.56,1.44,1.42,0.05,0.05,0.05,0.05,0.05
173.7,1.97,2.03,1.56,1.44,1.43,0.05,0.05,0.05,0.05,0.05
173.75,1.97,2.02,1.56,1.44,1.43,0.05,0.05,0.05,0.05,0.05
173.8,1.97,2.02,1.56,1.44,1.43,0.05,0.05,0.05,0.05,0.05
173.85,1.98,2.02,1.56,1.44,1.43,0.05,0.05,0.05,0.05,0.05
173.9,1.98,2.02,1.56,1.44,1.43,0.05,0.05,0.05,0.05,0.05
173.95,1.98,2.02,1.56,1.44,1.43,0.05,0.05,0.05,0.05,0.05
174,1.99,2.02,1.56,1.44,1.44,0.05,0.05,0.05,0.05,0.05
174.05,1.99,2.02,1.56,1.44,1.44,0.05,0.05,0.05,0.05,0.05
174.1,1.99,2.01,1.56,1.44,1.44,0.05,0.05,0.05,0.05,0.05
174.15,1.99,2.01,1.56,1.44,1.44,0.05,0.05,0.05,0.05,0.05
174.2,2,2.01,1.56,1.44,1.44,0.05,0.05,0.05,0.05,0.05
174.25,2,2.01,1.56,1.45,1.44,0.05,0.05,0.05,0.05,0.05
174.3,2,2.01,1.56,1.45,1.44,0.05,0.05,0.05,0.05,0.05
174.35,2,2.01,1.55,1.45,1.45,0.05,0.05,0,0.05,0.05
174.4,2.01,2.01,1.55,1.45,1.45,0.05,0.05,0,0.05,0.05
174.45,2.01,2,1.55,1.45,1.45,0.05,0.05,0,0.05,0.05
174.5,2.01,2,1.55,1.45,1.45,0.05,0.05,0,0.05,0.05
174.55,2.01,2,1.55,1.45,1.45,0.05,0.05,0,0.05,0.05
174.6,2.02,2,1.55,1.45,1.45,0.05,0.05,0,0.05,0.05
174.65,2.02,2,1.55,1.45,1.46,0.05,0.05,0,0.05,0.05
174.7,2.02,1.99,1.55,1.45,1.46,0.05,0.05,0,0.05,0.05
174.75,2.02,1.99,1.55,1.45,1.46,0.05,0.05,0,0.05,0.05
174.8,2.03,1.99,1.55,1.45,1.46,0.05,0.05,0,0.05,0.05
174.85,2.03,1.99,1.55,1.45,1.46,0.05,0.05,0,0.05,0.05
174.9,2.03,1.99,1.55,1.45,1.46,0.05,0.05,0,0.05,0.05
