Time Series 1 = CellDef_1.Attractant (Concentration)

Time,Time Series 1
17.55,0.0875332952
17.60,0.0879841089
17.65,0.0884334028
17.70,0.0888811886
17.75,0.0893275499
17.80,0.0897723615
17.85,0.0902156293
17.90,0.0906573594
17.95,0.0910975635
18.00,0.0915362120
18.05,0.0919733226
18.10,0.0924087882
18.15,0.0928427219
18.20,0.0932750046
18.25,0.0937055349
18.30,0.0941344678
18.35,0.0945616782
18.40,0.0949870884
18.45,0.0954106987
18.50,0.0958324909
18.55,0.0962523401
18.60,0.0966702461
18.65,0.0970861793
18.70,0.0975000083
18.75,0.0979117751
18.80,0.0983214200
18.85,0.0987287641
18.90,0.0991338134
18.95,0.0995365143
19.00,0.0999367654
19.05,0.1003345370
19.10,0.1007298350
19.15,0.1011224508
19.20,0.1015124202
19.25,0.1018996000
19.30,0.1022839308
19.35,0.1026653647
19.40,0.1030437827
19.45,0.1034192324
19.50,0.1037914395
19.55,0.1041604638
19.60,0.1045262933
19.65,0.1048887968
19.70,0.1052478075
19.75,0.1056033850
19.80,0.1059554338
19.85,0.1063038349
19.90,0.1066485882
19.95,0.1069896221
20.00,0.1073268890
20.05,0.1076603174
20.10,0.1079898477
20.15,0.1083153367
20.20,0.1086369395
20.25,0.1089545012
20.30,0.1092680097
20.35,0.1095773578
20.40,0.1098825455
20.45,0.1101835608
20.50,0.1104803920
20.55,0.1107729673
20.60,0.1110612869
20.65,0.1113453865
20.70,0.1116251469
20.75,0.1119006515
20.80,0.1121719122
20.85,0.1124389052
20.90,0.1127015710
20.95,0.1129600286
21.00,0.1132141948
21.05,0.1134642124
21.10,0.1137099028
21.15,0.1139514565
21.20,0.1141888618
21.25,0.1144221902
21.30,0.1146514177
21.35,0.1148765683
21.40,0.1150978684
21.45,0.1153151155
21.50,0.1155285716
21.55,0.1157381535
21.60,0.1159440160
21.65,0.1161461711
21.70,0.1163447857
21.75,0.1165398359
21.80,0.1167314053
21.85,0.1172165394
21.90,0.1174038529
21.95,0.1175880313
22.00,0.1177691698
22.05,0.1179474592
22.10,0.1181228042
22.15,0.1182954669
22.20,0.1184654713
22.25,0.1186330080
22.30,0.1187980175
22.35,0.1189607501
22.40,0.1191213012
22.45,0.1192796469
22.50,0.1194360256
22.55,0.1195904493
22.60,0.1197431087
22.65,0.1198941708
22.70,0.1200435638
22.75,0.1201914907
22.80,0.1203381062
22.85,0.1204835296
22.90,0.1206277251
22.95,0.1207709193
23.00,0.1209131837
23.05,0.1210546851
23.10,0.1211953640
23.15,0.1213354111
23.20,0.1220973253
23.25,0.1222303391
23.30,0.1223631144
23.35,0.1224957585
23.40,0.1226283193
23.45,0.1227610230
23.50,0.1228938937
23.55,0.1230268717
23.60,0.1231602073
23.65,0.1232939482
23.70,0.1234281182
23.75,0.1235628009
23.80,0.1236981630
23.85,0.1238341570
23.90,0.1239709020
23.95,0.1241084576
24.00,0.1242468834
24.05,0.1243860841
24.10,0.1245264292
24.15,0.1246676803
24.20,0.1248100877
24.25,0.1249535680
24.30,0.1250982285
24.35,0.1252441406
24.40,0.1253911734
24.45,0.1255394816
24.50,0.1256891966
24.55,0.1258401752
24.60,0.1259925485
24.65,0.1261463046
24.70,0.1263014436
24.75,0.1264580727
24.80,0.1266160965
24.85,0.1267755032
24.90,0.1269363880
24.95,0.1270987988
25.00,0.1272626638
25.05,0.1274280310
25.10,0.1275949121
25.15,0.1277631879
25.20,0.1279328704
25.25,0.1281041622
25.30,0.1282767534
25.35,0.1284509063
25.40,0.1286264300
25.45,0.1288034797
25.50,0.1289818168
25.55,0.1291615963
25.60,0.1293426394
25.65,0.1295251608
25.70,0.1297089338
25.75,0.1298940897
25.80,0.1300803781
25.85,0.1302680135
25.90,0.1304568052
25.95,0.1306468248
26.00,0.1308379889
26.05,0.1310302377
26.10,0.1312236905
26.15,0.1314181089
26.20,0.1316136360
26.25,0.1318100929
26.30,0.1320075393
26.35,0.1322059393
26.40,0.1324052215
26.45,0.1326054096
26.50,0.1328063607
26.55,0.1330082178
26.60,0.1332106948
26.65,0.1334140301
26.70,0.1336179733
26.75,0.1338227153
26.80,0.1340279102
26.85,0.1342337370
26.90,0.1344401121
26.95,0.1346471310
27.00,0.1348545432
27.05,0.1350624800
27.10,0.1352708220
27.15,0.1354794502
27.20,0.1356885910
27.25,0.1358980536
27.30,0.1361078024
27.35,0.1363177776
27.40,0.1365280747
27.45,0.1367386341
27.50,0.1369493008
27.55,0.1371601582
27.60,0.1373712420
27.65,0.1375823379
27.70,0.1377936602
27.75,0.1380049706
27.80,0.1382163644
27.85,0.1384277344
27.90,0.1386391282
27.95,0.1388505578
28.00,0.1390619874
28.05,0.1392732263
28.10,0.1394844890
28.15,0.1396956444
28.20,0.1399066210
28.25,0.1401174784
