"Time Series 1 = CellDef_1.Attractant (Concentration)",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Time","Time Series 1","Time Series 1","Time Series 1","Time Series 1",,"Time Series 2","Time Series 2","Time Series 2","Time Series 2",,"Time Series 3","Time Series 3",
127.75,0.1201032281,0.2758020163,0.1100524783,0.0917182088,,0,0.05,0.05,0.05,,0.05,0,0
127.8,0.1200275898,0.2760667324,0.1102240562,0.0918883204,,0.05,0.05,0.05,0.05,,0,0,0
127.85,0.1199457049,0.2763441801,0.1104023337,0.0920648634,,0.05,0.05,0.05,0.05,,0,0,0
127.9,0.1198580503,0.2766341448,0.1105872989,0.0922474802,,0.05,0.05,0.05,0.05,,0,0,0
127.95,0.1197646499,0.2769361973,0.1107790351,0.0924357414,,0.05,0.05,0.05,0.05,,0,0,0
128,0.1196661234,0.2772497177,0.1109777331,0.0926294088,,0.05,0.05,0.05,0.05,,0,0,0
128.05,0.1195624471,0.2775745869,0.1111833811,0.0928280473,,0.05,0.05,0.05,0.05,,0,0,0
128.1,0.119453907,0.2779102802,0.111395967,0.0930314183,,0.05,0.05,0.05,0.05,,0,0,0
128.15,0.1193405151,0.278256464,0.111615634,0.0932391763,,0.05,0.05,0.05,0.05,,0,0,0
128.2,0.1192225456,0.2786128998,0.1118423462,0.093451041,,0.05,0.05,0.05,0.05,,0,0,0
128.25,0.1190999627,0.2789791107,0.1120760798,0.0936668098,,0.05,0.05,0.05,0.05,,0,0,0
128.3,0.1189728141,0.2793552399,0.1123169184,0.0938862085,,0.05,0.05,0.05,0.05,,0,0,0
128.35,0.1188412786,0.2797404289,0.112564826,0.0941090286,,0.05,0.05,0.05,0.05,,0,0,0
128.4,0.1187052727,0.2801348686,0.1128198624,0.0943350852,,0.05,0.05,0.05,0.05,,0,0,0
128.45,0.1185649037,0.2805384159,0.1130819798,0.0945640087,,0.05,0.05,0.05,0.05,,0,0,0
128.5,0.1184201837,0.2809504986,0.1133511662,0.0947958291,,0.05,0.05,0.05,0.05,,0,0,0
128.55,0.1182711005,0.2813710451,0.1136274934,0.0950302124,,0.05,0.05,0.05,0.05,,0,0,0
128.6,0.1181177378,0.281799984,0.1139107943,0.095267117,,0.05,0.05,0.05,0.05,,0,0,0
128.65,0.1179600239,0.2822367191,0.1142011404,0.0955061793,,0.05,0.05,0.05,0.05,,0,0,0
128.7,0.1177980304,0.2826815367,0.1144984841,0.0957474232,,0.05,0.05,0.05,0.05,,0,0,0
128.75,0.117631793,0.2831338882,0.114802587,0.0959905505,,0.05,0.05,0.05,0.05,,0,0,0
128.8,0.1174613357,0.28359375,0.1151136875,0.0962354898,,0.05,0.05,0.05,0.05,,0,0,0
128.85,0.1172866344,0.2840607882,0.1154315114,0.0964820981,,0.05,0.05,0.05,0.05,,0,0,0
128.9,0.1171078086,0.284534812,0.1157560706,0.0967301905,,0.05,0.05,0.05,0.05,,0,0,0
128.95,0.1169248819,0.2850158453,0.1160872579,0.0969796419,,0.05,0.05,0.05,0.05,,0,0,0
129,0.1167378426,0.2855033398,0.1164248943,0.0972303212,,0.05,0.05,0.05,0.05,,0,0,0
129.05,0.116546762,0.2859974146,0.1167690754,0.0974820912,,0.05,0.05,0.05,0.05,,0,0,0
129.1,0.1163516879,0.2864976406,0.1171195388,0.0977348447,,0.05,0.05,0.05,0.05,,0,0,0
129.15,0.1161526442,0.2870038509,0.1174762845,0.0979885399,,0.05,0.05,0.05,0.05,,0,0,0
129.2,0.1159496069,0.287515831,0.1178390741,0.0982429624,,0.05,0.05,0.05,0.05,,0,0,0
129.25,0.1157428145,0.2880337715,0.1182078719,0.0984979391,,0.05,0.05,0.05,0.05,,0,0,0
129.3,0.1155322313,0.2885567665,0.1185824156,0.0987535477,,0.05,0.05,0.05,0.05,,0,0,0
129.35,0.1153178811,0.2890851736,0.1189627647,0.0990094841,,0.05,0.05,0.05,0.05,,0,0,0
129.4,0.1150998354,0.2896183014,0.1193486452,0.0992656708,,0.05,0.05,0.05,0.05,,0,0,0
129.45,0.1148781538,0.2901562452,0.1197399378,0.099522084,,0.05,0.05,0.05,0.05,,0,0,0
129.5,0.1146531224,0.2906984806,0.120136416,0.0997785032,,0.05,0.05,0.05,0.05,,0,0,0
129.55,0.1144245148,0.2912452698,0.1205380082,0.100034976,,0.05,0.05,0.05,0.05,,0,0,0
129.6,0.1141926169,0.2917958975,0.1209444404,0.1002913356,,0.05,0.05,0.05,0.05,,0,0,0
129.65,0.1139573097,0.2923502684,0.1213556409,0.1005473733,,0.05,0.05,0.05,0.05,,0,0,0
129.7,0.1137188911,0.2929082394,0.1217713475,0.1008031368,,0.05,0.05,0.05,0.05,,0,0,0
129.75,0.1134773254,0.2934693098,0.1221914291,0.1010584593,,0.05,0.05,0.05,0.05,,0,0,0
129.8,0.1132327318,0.2940336227,0.1226156473,0.1013132334,,0.05,0.05,0.05,0.05,,0,0,0
129.85,0.1129852176,0.2946003675,0.1230437636,0.101567328,,0,0.05,0.05,0.05,,0.05,0,0
129.9,0.1127541065,0.2951699018,0.1234756351,0.1018207192,,0,0.05,0.05,0.05,,0.05,0,0
129.95,0.112538445,0.2957415342,0.123911047,0.1020733833,,0,0.05,0.05,0.05,,0.05,0,0
130,0.112337482,0.2963151693,0.1243497491,0.1023249865,,0,0.05,0.05,0.05,,0.05,0,0
130.05,0.1121503115,0.2968903303,0.1247915506,0.1025755882,,0,0.05,0.05,0.05,,0.05,0,0
130.1,0.1119761109,0.2974671364,0.1252362609,0.102825129,,0,0.05,0.05,0.05,,0.05,0,0
130.15,0.1118140578,0.2980448961,0.1256835103,0.1030735016,,0,0.05,0.05,0.05,,0.05,0,0
130.2,0.11166327,0.2986236095,0.1261332035,0.1033205628,,0,0.05,0.05,0.05,,0.05,0,0
130.25,0.1115232348,0.2992030859,0.1265851736,0.103566134,,0,0.05,0.05,0.05,,0.05,0,0
130.3,0.1113930225,0.299782753,0.1270390272,0.1038102984,,0,0.05,0.05,0.05,,0.05,0,0
130.35,0.1112721324,0.3003625393,0.1274946332,0.1040529013,,0,0.05,0.05,0.05,,0.05,0,0
130.4,0.1111598372,0.3009423018,0.127951622,0.1042938828,,0,0.05,0.05,0.05,,0.05,0,0
130.45,0.1110557079,0.3015214443,0.1284098983,0.1045331836,,0,0.05,0.05,0.05,,0.05,0,0
130.5,0.110958755,0.3020998478,0.1288691878,0.1047706008,,0,0.05,0.05,0.05,,0.05,0,0
130.55,0.1108690381,0.3026774406,0.1293290854,0.1050062537,,0,0.05,0.05,0.05,,0.05,0,0
130.6,0.1107856393,0.3032537222,0.1297896385,0.1052399039,,0,0.05,0.05,0.05,,0.05,0,0
130.65,0.1107082486,0.3038282871,0.130250442,0.1054715157,,0,0.05,0.05,0.05,,0.05,0,0
130.7,0.1106364131,0.3044015169,0.1307112336,0.1057010174,,0,0.05,0.05,0.05,,0.05,0,0
130.75,0.1105697989,0.3049725056,0.1311717153,0.1059283137,,0,0.05,0.05,0.05,,0.05,0,0
130.8,0.1105079532,0.3055413008,0.131631887,0.1061532974,,0,0.05,0.05,0.05,,0.05,0,0
130.85,0.1104505658,0.3061077595,0.1320912838,0.1063759208,,0,0.05,0.05,0.05,,0.05,0,0
130.9,0.110397315,0.3066713572,0.1325497746,0.1065961242,,0,0.05,0.05,0.05,,0.05,0,0
130.95,0.1103479266,0.3072321892,0.1330070496,0.1068138838,,0,0.05,0.05,0.05,,0.05,0,0
131,0.1103020668,0.3077893734,0.133462882,0.1070290565,,0,0.05,0.05,0.05,,0.05,0,0
131.05,0.1102594256,0.3083438158,0.1339171648,0.1072416782,,0,0.05,0.05,0.05,,0.05,0,0
131.1,0.1102198839,0.308894372,0.1343696594,0.1074516535,,0,0.05,0.05,0.05,,0.05,0,0
131.15,0.1101831079,0.3094412565,0.1348201275,0.107658875,,0,0.05,0.05,0.05,,0.05,0,0
131.2,0.110149014,0.3099841118,0.1352682233,0.1078633547,,0,0.05,0.05,0.05,,0.05,0,0
131.25,0.1101174474,0.3105227709,0.1357138634,0.1080649734,,0,0.05,0.05,0.05,,0.05,0,0
131.3,0.1100880146,0.3110570908,0.1361567974,0.1082637429,,0,0.05,0.05,0.05,,0.05,0,0
131.35,0.1100606918,0.3115868092,0.1365967751,0.1084595323,,0,0.05,0.05,0.05,,0.05,0,0
131.4,0.1100352645,0.3121120691,0.1370336771,0.1086523771,,0,0.05,0.05,0.05,,0.05,0,0
131.45,0.1100116372,0.3126322508,0.1374672651,0.1088421941,,0,0.05,0.05,0.05,,0.05,0,0
131.5,0.1099896431,0.3131473541,0.1378973842,0.1090289593,,0,0.05,0.05,0.05,,0.05,0,0
131.55,0.1099691629,0.3136576176,0.1383238673,0.1092126846,,0,0.05,0.05,0.05,,0.05,0,0
131.6,0.1099500537,0.3141623974,0.139173758,0.1093931675,,0.05,0.05,0.05,0.05,,0,0,0
131.65,0.1099347949,0.3146618605,0.1395905256,0.109570539,,0.05,0.05,0.05,0.05,,0,0,0
131.7,0.1099230528,0.3151558161,0.1400032043,0.1097447991,,0.05,0.05,0.05,0.05,,0,0,0
131.75,0.1099144816,0.3156440258,0.1404112935,0.1099157453,,0.05,0.05,0.05,0.05,,0,0,0
131.8,0.1099088311,0.3161265612,0.14081496,0.1100834608,,0.05,0.05,0.05,0.05,,0,0,0
131.85,0.1099057794,0.3166035652,0.1412140846,0.11024791,,0.05,0.05,0.05,0.05,,0,0,0
131.9,0.1099051237,0.3170742512,0.1416081429,0.1104091525,,0.05,0.05,0.05,0.05,,0,0,0
131.95,0.1099064827,0.3175391436,0.1419975162,0.1105670571,,0.05,0.05,0.05,0.05,,0,0,0
132,0.1099097371,0.3179980278,0.1423817754,0.1107216835,,0.05,0.05,0.05,0.05,,0,0,0
132.05,0.109914434,0.3184508562,0.1427609205,0.1108730316,,0.05,0.05,0.05,0.05,,0,0,0
132.1,0.1099206209,0.3188975573,0.1431347728,0.1110210657,,0.05,0.05,0.05,0.05,,0,0,0
132.15,0.1099277854,0.3193380117,0.1435034037,0.1111657858,,0.05,0.05,0.05,0.05,,0,0,0
132.2,0.1099360108,0.3197724104,0.1438664556,0.1113072157,,0.05,0.05,0.05,0.05,,0,0,0
132.25,0.1099448681,0.3202007055,0.1442240238,0.1114453793,,0.05,0.05,0.05,0.05,,0,0,0
132.3,0.1099543929,0.3206226587,0.1445760727,0.1115802765,,0.05,0.05,0.05,0.05,,0,0,0
132.35,0.1099642754,0.3210385323,0.1449223876,0.1117118835,,0.05,0.05,0.05,0.05,,0,0,0
132.4,0.1099743366,0.32144804,0.1452629566,0.1118402839,,0.05,0.05,0.05,0.05,,0,0,0
132.45,0.1099844694,0.3218514681,0.1455977678,0.1119654655,,0.05,0.05,0.05,0.05,,0,0,0
132.5,0.1099946856,0.3222486973,0.1459268332,0.1120874643,,0.05,0.05,0.05,0.05,,0,0,0
132.55,0.1100046873,0.3226401091,0.1462500453,0.1122063637,,0.05,0.05,0.05,0.05,,0,0,0
132.6,0.1100144506,0.3230251074,0.1465672135,0.1123220801,,0.05,0.05,0.05,0.05,,0,0,0
132.65,0.1100238442,0.3234042406,0.1468785048,0.1124347329,,0.05,0.05,0.05,0.05,,0,0,0
132.7,0.1100328207,0.3237775326,0.1471840024,0.1125443101,,0.05,0.05,0.05,0.05,,0,0,0
132.75,0.1100412965,0.3241447687,0.1474833846,0.1126508474,,0.05,0.05,0.05,0.05,,0,0,0
132.8,0.1100491762,0.3245062351,0.1477770329,0.1127545357,,0.05,0.05,0.05,0.05,,0,0,0
132.85,0.1100564599,0.3248620987,0.1480645776,0.1128552675,,0.05,0.05,0.05,0.05,,0,0,0
132.9,0.1100630164,0.3252123833,0.1483462811,0.112953186,,0.05,0.05,0.05,0.05,,0,0,0
132.95,0.1100689173,0.3255572557,0.1486219287,0.1130482912,,0.05,0.05,0.05,0.05,,0,0,0
133,0.110074091,0.3258965731,0.1488916993,0.1131406665,,0.05,0.05,0.05,0.05,,0,0,0
133.05,0.110078454,0.3262305021,0.1491556525,0.1132304668,,0.05,0.05,0.05,0.05,,0,0,0
133.1,0.1100820541,0.3265594244,0.149413693,0.1133176327,,0.05,0.05,0.05,0.05,,0,0,0
133.15,0.1100848675,0.3268834352,0.149665904,0.1134022832,,0.05,0.05,0.05,0.05,,0,0,0
133.2,0.1100868583,0.3272023916,0.1499124289,0.1134844542,,0.05,0.05,0.05,0.05,,0,0,0
133.25,0.1100880623,0.3275167704,0.150153017,0.1135643721,,0.05,0.05,0.05,0.05,,0,0,0
133.3,0.1100884557,0.3278267384,0.1503879905,0.1136419177,,0.05,0.05,0.05,0.05,,0,0,0
133.35,0.110088098,0.3281322956,0.1506174088,0.1137173533,,0.05,0.05,0.05,0.05,,0,0,0
133.4,0.1100870371,0.3284336329,0.1508412004,0.1137906194,,0.05,0.05,0.05,0.05,,0,0,0
133.45,0.1100851893,0.3287309408,0.1510594964,0.1138619065,,0.05,0.05,0.05,0.05,,0,0,0
133.5,0.1100827575,0.3290246248,0.1512722135,0.1139312983,,0.05,0.05,0.05,0.05,,0,0,0
133.55,0.1100795865,0.329314518,0.1514796734,0.1139988422,,0.05,0.05,0.05,0.05,,0,0,0
133.6,0.1100757003,0.3296010494,0.1516818166,0.1140646935,,0.05,0.05,0.05,0.05,,0,0,0
133.65,0.1100713015,0.3298846245,0.1518787742,0.1141289353,,0.05,0.05,0.05,0.05,,0,0,0
133.7,0.1100662589,0.3301652193,0.1520705938,0.1141916394,,0.05,0.05,0.05,0.05,,0,0,0
133.75,0.1100607395,0.3304430485,0.1522574067,0.1142529011,,0.05,0.05,0.05,0.05,,0,0,0
133.8,0.1100547194,0.3307185411,0.1524392605,0.1143129706,,0.05,0.05,0.05,0.05,,0,0,0
133.85,0.1100482106,0.3309919357,0.1526162267,0.11437186,,0.05,0.05,0.05,0.05,,0,0,0
133.9,0.1100413322,0.3312632799,0.152788651,0.1144296885,,0.05,0.05,0.05,0.05,,0,0,0
133.95,0.1100340843,0.3315329313,0.1529563904,0.114486444,,0.05,0.05,0.05,0.05,,0,0,0
134,0.1100266337,0.3318014145,0.1531196475,0.1145424843,,0.05,0.05,0.05,0.05,,0,0,0
134.05,0.1100189328,0.3320687532,0.1532786131,0.1145977974,,0.05,0.05,0.05,0.05,,0,0,0
134.1,0.1100109577,0.332335186,0.1534333348,0.114652586,,0.05,0.05,0.05,0.05,,0,0,0
134.15,0.110002923,0.3326013565,0.1535839796,0.1147068024,,0.05,0.05,0.05,0.05,,0,0,0
134.2,0.109994638,0.3328671455,0.1537308097,0.1147607923,,0.05,0.05,0.05,0.05,,0,0,0
134.25,0.1099864364,0.3339088678,0.15387398,0.1148144603,,0.05,0.05,0.05,0.05,,0,0,0
134.3,0.1099782586,0.3341632128,0.1540135622,0.1148681164,,0.05,0.05,0.05,0.05,,0,0,0
134.35,0.1099701166,0.3344187737,0.1541497707,0.1149218559,,0.05,0.05,0.05,0.05,,0,0,0
134.4,0.1099620223,0.3346759558,0.1542828679,0.1149757385,,0.05,0.05,0.05,0.05,,0,0,0
134.45,0.1099541545,0.3349347115,0.1544131517,0.1150299668,,0.05,0.05,0.05,0.05,,0,0,0
134.5,0.1099464178,0.3351956606,0.1545406938,0.1150845408,,0.05,0.05,0.05,0.05,,0,0,0
134.55,0.1099389911,0.3354588747,0.1546658516,0.1151398301,,0.05,0.05,0.05,0.05,,0,0,0
134.6,0.1099318862,0.3357247114,0.1547888637,0.1151957512,,0.05,0.05,0.05,0.05,,0,0,0
134.65,0.1099249721,0.335993433,0.1549098134,0.115252459,,0.05,0.05,0.05,0.05,,0,0,0
134.7,0.1099185109,0.3362654686,0.1550293684,0.1153102398,,0.05,0.05,0.05,0.05,,0,0,0
134.75,0.1099123955,0.3365409851,0.1551475644,0.1153690219,,0.05,0.05,0.05,0.05,,0,0,0
134.8,0.1099068046,0.3368203402,0.1552647114,0.1154290676,,0.05,0.05,0.05,0.05,,0,0,0
134.85,0.1099017024,0.3371037006,0.1553810596,0.1154904485,,0.05,0.05,0.05,0.05,,0,0,0
134.9,0.1098970532,0.3373914719,0.155496943,0.1155533314,,0.05,0.05,0.05,0.05,,0,0,0
134.95,0.1098929763,0.3376837015,0.1556125998,0.1156177998,,0.05,0.05,0.05,0.05,,0,0,0
135,0.1098893881,0.3379807949,0.1562678456,0.1161944628,,0.05,0.05,0.05,0.05,,0,0,0
135.05,0.1098863959,0.3382831573,0.1563787341,0.1162687898,,0.05,0.05,0.05,0.05,,0,0,0
135.1,0.1098840117,0.3385905743,0.1564906001,0.1163452625,,0.05,0.05,0.05,0.05,,0,0,0
135.15,0.109882319,0.3389038563,0.1566035509,0.1164238691,,0.05,0.05,0.05,0.05,,0,0,0
135.2,0.1098811865,0.3392228365,0.1567179203,0.1165048718,,0.05,0.05,0.05,0.05,,0,0,0
135.25,0.1098807216,0.3395477533,0.1568338156,0.116588366,,0.05,0.05,0.05,0.05,,0,0,0
135.3,0.1098808646,0.3398792267,0.1569514275,0.1166744709,,0.05,0.05,0.05,0.05,,0,0,0
135.35,0.1098816752,0.3402167559,0.1570709109,0.1167632222,,0.05,0.05,0.05,0.05,,0,0,0
135.4,0.109883225,0.3405610561,0.1567077041,0.1168547869,,0.05,0.05,0,0.05,,0,0,0.05
135.45,0.1098853588,0.3409123898,0.1568207026,0.1169493675,,0.05,0.05,0,0.05,,0,0,0.05
135.5,0.109888196,0.3412702799,0.1569265485,0.1170469522,,0.05,0.05,0,0.05,,0,0,0.05
135.55,0.1098916531,0.341635561,0.1570256472,0.1171476364,,0.05,0.05,0,0.05,,0,0,0.05
135.6,0.1098957419,0.3420082569,0.1571184516,0.1172516346,,0.05,0.05,0,0.05,,0,0,0.05
135.65,0.1099004149,0.3423883677,0.157205224,0.1173588753,,0.05,0.05,0,0.05,,0,0,0.05
135.7,0.1099057674,0.3427762508,0.1572862387,0.1174695611,,0,0.05,0,0.05,,0.05,0,0.05
135.75,0.1099109411,0.3431714773,0.1573618293,0.1175837755,,0,0.05,0,0.05,,0.05,0,0.05
135.8,0.1099158764,0.3435750246,0.1574321985,0.117701602,,0,0.05,0,0.05,,0.05,0,0.05
135.85,0.1099205852,0.343986249,0.157497859,0.1178230524,,0,0.05,0,0.05,,0.05,0,0.05
135.9,0.1099249244,0.3444056988,0.1575588107,0.1179482818,,0,0.05,0,0.05,,0.05,0,0.05
135.95,0.1099288702,0.3448334932,0.1576156259,0.1180773377,,0,0.05,0,0.05,,0.05,0,0.05
136,0.1099324703,0.3452693224,0.1576682329,0.1182103157,,0,0.05,0,0.05,,0.05,0,0.05
136.05,0.1099356294,0.3457136393,0.1577171206,0.1183473229,,0,0.05,0,0.05,,0.05,0,0.05
136.1,0.1099384308,0.3461662531,0.1577623487,0.1184881806,,0,0.05,0,0.05,,0.05,0,0.05
136.15,0.1099408746,0.3466275215,0.1578043222,0.1186332583,,0,0.05,0,0.05,,0.05,0,0.05
136.2,0.1099429011,0.34709723,0.1578430653,0.1187824368,,0,0.05,0,0.05,,0.05,0,0.05
136.25,0.1099445581,0.3475754976,0.1578789711,0.1189357877,,0,0.05,0,0.05,,0.05,0,0.05
136.3,0.1099458575,0.348062253,0.1579120874,0.1190933466,,0,0.05,0,0.05,,0.05,0,0.05
136.35,0.1099467993,0.3485578537,0.1579426408,0.1192552567,,0,0.05,0,0.05,,0.05,0,0.05
136.4,0.1099474788,0.349062109,0.1579707265,0.119421339,,0,0.05,0,0.05,,0.05,0,0.05
136.45,0.1099478602,0.349574852,0.1579966784,0.1195917726,,0,0.05,0,0.05,,0.05,0,0.05
136.5,0.1099479198,0.3500961304,0.1580205321,0.1197666407,,0,0.05,0,0.05,,0.05,0,0.05
136.55,0.1099477172,0.350625968,0.1580424905,0.1199457765,,0,0.05,0,0.05,,0.05,0,0.05
136.6,0.1099473,0.3511646271,0.1580625534,0.1201293826,,0,0.05,0,0.05,,0.05,0,0.05
136.65,0.1099466085,0.3517117023,0.1580810189,0.1203172922,,0,0.05,0,0.05,,0.05,0,0.05
136.7,0.1099457264,0.3522671223,0.1580978632,0.1205096722,,0,0.05,0,0.05,,0.05,0,0.05
136.75,0.1099446416,0.3528309822,0.1581133008,0.1207064509,,0,0.05,0,0.05,,0.05,0,0.05
136.8,0.1099433303,0.3534030437,0.1581273556,0.1209076285,,0,0.05,0,0.05,,0.05,0,0.05
136.85,0.1099418521,0.3539834023,0.1581400156,0.121113205,,0,0.05,0,0.05,,0.05,0,0.05
136.9,0.1099402547,0.3545716524,0.1581516623,0.1213231087,,0,0.05,0,0.05,,0.05,0,0.05
136.95,0.1099384665,0.3551682234,0.1581622124,0.121537447,,0,0.05,0,0.05,,0.05,0,0.05
137,0.1099364996,0.355772543,0.1581716418,0.1217561841,,0,0.05,0.05,0.05,,0.05,0,0
137.05,0.1099344373,0.3563844204,0.1581625462,0.1219791532,,0.05,0.05,0.05,0.05,,0,0,0
137.1,0.1099058867,0.357004118,0.1581361651,0.1222063899,,0.05,0.05,0.05,0.05,,0,0,0
137.15,0.1098530531,0.3576307297,0.1580936909,0.1224378824,,0.05,0.05,0.05,0.05,,0,0,0
137.2,0.1097777247,0.3582648516,0.158036375,0.1226736546,,0.05,0.05,0.05,0.05,,0,0,0
137.25,0.1096817493,0.3589058161,0.157965374,0.1229135752,,0.05,0.05,0.05,0.05,,0,0,0
137.3,0.1095667958,0.3595537424,0.1578815937,0.1231576443,,0.05,0.05,0.05,0.05,,0,0,0
137.35,0.1094343424,0.3602081776,0.1577858806,0.1234057784,,0.05,0.05,0.05,0.05,,0,0,0
137.4,0.1092857838,0.3608692408,0.157679224,0.1236580014,,0.05,0.05,0.05,0.05,,0,0,0
137.45,0.1091222763,0.3615360975,0.1575622678,0.1239140987,,0.05,0.05,0.05,0.05,,0,0,0
137.5,0.1089450002,0.3622088909,0.1574356914,0.124174118,,0.05,0.05,0.05,0.05,,0,0,0
137.55,0.108755064,0.3628874779,0.1573001981,0.1244379878,,0.05,0.05,0.05,0.05,,0,0,0
137.6,0.1085534334,0.3635714293,0.1571561933,0.1247055292,,0.05,0.05,0.05,0.05,,0,0,0
137.65,0.1083407998,0.3642603397,0.1570041776,0.1249769092,,0.05,0.05,0.05,0.05,,0,0,0
137.7,0.108118093,0.3649539948,0.1568445206,0.1252517819,,0.05,0.05,0.05,0.05,,0,0,0
137.75,0.1078858614,0.3656522751,0.1566775799,0.125530231,,0.05,0.05,0.05,0.05,,0,0,0
137.8,0.1076448083,0.3663548231,0.1565037489,0.1258120894,,0.05,0.05,0.05,0.05,,0,0,0
137.85,0.1073953509,0.3670610189,0.1563230276,0.1260973334,,0.05,0.05,0.05,0.05,,0,0,0
137.9,0.1071380973,0.3677708864,0.1561358809,0.1263857841,,0.05,0.05,0.05,0.05,,0,0,0
137.95,0.1068733931,0.3684839487,0.1559422493,0.1266774774,,0.05,0.05,0.05,0.05,,0,0,0
138,0.1066016436,0.3691998959,0.1557421327,0.1269721746,,0.05,0.05,0.05,0.05,,0,0,0
138.05,0.1063230515,0.3699185371,0.155535984,0.1272698045,,0.05,0.05,0.05,0.05,,0,0,0
138.1,0.106038034,0.3706392765,0.1553234935,0.1275703192,,0.05,0.05,0.05,0.05,,0,0,0
138.15,0.1057466388,0.3713618994,0.1551048279,0.1278735518,,0.05,0.05,0.05,0.05,,0,0,0
138.2,0.1054491878,0.3720858097,0.1548799753,0.1281793356,,0.05,0.05,0.05,0.05,,0,0,0
138.25,0.1051457524,0.3728111744,0.1546488404,0.1284877181,,0.05,0.05,0.05,0.05,,0,0,0
138.3,0.1048364282,0.3735370636,0.1544112802,0.1287984967,,0.05,0.05,0.05,0.05,,0,0,0
138.35,0.1045213461,0.3748252392,0.1541674495,0.1291114807,,0.05,0.05,0.05,0.05,,0,0,0
138.4,0.1042006135,0.375551796,0.1539170504,0.1294265866,,0.05,0.05,0.05,0.05,,0,0,0
138.45,0.1038741946,0.3762780905,0.1536600351,0.1297437787,,0.05,0.05,0.05,0.05,,0,0,0
138.5,0.1035420775,0.3770033836,0.1533962727,0.1300627589,,0.05,0.05,0.05,0.05,,0,0,0
138.55,0.1032043576,0.3777276278,0.153125751,0.1303834677,,0.05,0.05,0.05,0.05,,0,0,0
138.6,0.1028610826,0.3784498453,0.152848208,0.1307058573,,0.05,0.05,0.05,0.05,,0,0,0
138.65,0.1025120378,0.3791708231,0.15256356,0.1310296893,,0.05,0.05,0.05,0.05,,0,0,0
138.7,0.1021573305,0.379889226,0.1522717714,0.1313548446,,0.05,0.05,0.05,0.05,,0,0,0
138.75,0.1017969966,0.380604887,0.1519724727,0.1316812038,,0.05,0.05,0.05,0.05,,0,0,0
138.8,0.1014308572,0.3813178301,0.1516657829,0.1320085764,,0.05,0.05,0.05,0.05,,0,0,0
138.85,0.101058948,0.3820270777,0.1513513446,0.1323368907,,0.05,0.05,0.05,0.05,,0,0,0
138.9,0.100681293,0.3827331066,0.1510291696,0.1326660037,,0.05,0.05,0.05,0.05,,0,0,0
138.95,0.100297749,0.3834347963,0.1506990552,0.132995677,,0.05,0.05,0.05,0.05,,0,0,0
139,0.0999083757,0.3841324091,0.1503608823,0.1333258033,,0.05,0.05,0.05,0.05,,0,0,0
139.05,0.0995130718,0.3848254204,0.1500146747,0.1336562753,,0.05,0.05,0,0.05,,0,0,0.05
139.1,0.099111855,0.385513258,0.1496878266,0.1339869857,,0,0.05,0,0.05,,0.05,0,0.05
139.15,0.098736465,0.3861960888,0.1493798375,0.1339302301,,0,0.05,0,0.05,,0.05,0,0.05
139.2,0.0983854294,0.3868729115,0.1490899563,0.1342558146,,0,0.05,0,0.05,,0.05,0,0.05
139.25,0.0980574489,0.3875443935,0.1488175511,0.1345813036,,0,0.05,0,0.05,,0.05,0,0.05
139.3,0.0977513015,0.3882097006,0.1485618949,0.1349061489,,0,0.05,0,0.05,,0.05,0,0.05
139.35,0.0974656403,0.3888687372,0.1483220935,0.1352306128,,0,0.05,0,0.05,,0.05,0,0.05
139.4,0.0971992612,0.3895210743,0.1480974674,0.1355542302,,0,0,0,0.05,,0.05,0.05,0.05
139.45,0.0969510198,0.3901184082,0.1478872657,0.1358769655,,0,0,0,0.05,,0.05,0.05,0.05
