"Time Series 6 = CellDef_1.Attractant (Concentration)",,,,,,,,,,
"Time Series 7 = CellDef_2.Attractant (Concentration)",,,,"Time Series 2 = CellDef_2.runTime (Cells)",,,,,,
"Time Series 8 = CellDef_3.Attractant (Concentration)",,,,"Time Series 3 = CellDef_3.runTime (Cells)",,,,,,
"Time Series 9 = CellDef_4.Attractant (Concentration)",,,,"Time Series 4 = CellDef_4.runTime (Cells)",,,,,,
"Time Series 10 = CellDef_5.Attractant (Concentration)",,,,"Time Series 5 = CellDef_5.runTime (Cells)",,,,,,
"Time","Time Series 6","Time Series 7","Time Series 8","Time Series9","Time Series 10","Time Series 1","Time Series 2","Time Series 3","Time Series 4","Time Series 5"
188.04,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.06,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.08,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.1,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.12,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.14,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.16,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.18,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.2,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.22,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.24,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.26,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.28,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.3,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.32,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.34,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.36,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.38,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.4,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.42,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.44,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.46,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.48,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.5,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.52,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.54,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.56,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.58,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.6,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.62,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.64,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.66,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.68,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.7,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.72,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.74,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.76,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.78,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.8,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.82,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.84,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.86,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.88,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.9,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.92,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.94,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.96,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
188.98,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.02,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.04,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.06,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.08,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.1,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.12,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.14,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.16,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.18,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.2,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0
189.22,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.24,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.26,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.28,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.3,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.32,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.34,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.36,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.38,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.4,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.42,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.44,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.46,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.48,0.23,0.67,0.58,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.5,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.52,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.54,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.56,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.58,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.6,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.62,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.64,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.66,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.68,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.7,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.72,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.74,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.76,0.23,0.67,0.59,0.64,0.53,0.02,0.02,0.02,0.02,0.02
189.78,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.8,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.82,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.84,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.86,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.88,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.9,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.92,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.94,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.96,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
189.98,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.02,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.04,0.23,0.67,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.06,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.08,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.1,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.12,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.14,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.16,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.18,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.2,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.22,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.24,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.26,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
190.28,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.3,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.32,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.34,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.36,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.38,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.4,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.42,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.44,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.46,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.48,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.5,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.52,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.54,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.56,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.58,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.6,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.62,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.64,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.66,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.68,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.7,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.72,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.74,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.76,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.78,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.8,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.82,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.84,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.86,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.88,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.9,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.92,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.94,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.96,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
190.98,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.02,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.04,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.06,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.08,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.1,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.12,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.14,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.16,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.18,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.2,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.22,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.24,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.26,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.28,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.3,0.23,0.68,0.59,0.64,0.53,0,0.02,0,0.02,0.02
191.32,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.34,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.36,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.38,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.4,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.42,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.44,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.46,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.48,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.5,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.52,0.23,0.68,0.59,0.64,0.53,0,0.02,0.02,0.02,0.02
191.54,0.23,0.68,0.59,0.65,0.53,0,0.02,0.02,0.02,0.02
191.56,0.23,0.68,0.59,0.65,0.53,0,0.02,0.02,0.02,0.02
191.58,0.23,0.68,0.59,0.65,0.53,0,0.02,0.02,0.02,0.02
191.6,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.62,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.64,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.66,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.68,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.7,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.72,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.74,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.76,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.78,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.8,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.82,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.84,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.86,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.88,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.9,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.92,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.94,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.96,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
191.98,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.02,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.04,0.23,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.06,0.22,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.08,0.22,0.68,0.59,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.1,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.12,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.14,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.16,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.18,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.2,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.22,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.24,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.26,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.28,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.3,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.32,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.34,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.36,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.38,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.4,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.42,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.44,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.46,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.48,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.5,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.52,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.54,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.56,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.58,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.6,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.62,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.64,0.22,0.68,0.58,0.65,0.53,0.02,0.02,0.02,0.02,0.02
192.66,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.68,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.7,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.72,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.74,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.76,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.78,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.8,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.82,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.84,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.86,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.88,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.9,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.92,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.94,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.96,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
192.98,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.02,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.04,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.06,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.08,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.1,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.12,0.22,0.68,0.58,0.65,0.53,0.02,0,0.02,0.02,0.02
193.14,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.16,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.18,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.2,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.22,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.24,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.26,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.28,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.3,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.32,0.22,0.68,0.57,0.65,0.53,0.02,0,0.02,0.02,0.02
193.34,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.36,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.38,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.4,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.42,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.44,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.46,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.48,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.5,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.52,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.54,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.56,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.58,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.6,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.62,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.64,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.66,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.68,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.7,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.72,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.74,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.76,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.78,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.8,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.82,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.84,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.86,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.88,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.9,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.92,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.94,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.96,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
193.98,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.02,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.04,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.06,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.08,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.1,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.12,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.14,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.16,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.18,0.22,0.68,0.57,0.65,0.53,0.02,0,0,0.02,0.02
194.2,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.22,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.24,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.26,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.28,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.3,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.32,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.34,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.36,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.38,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.4,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.42,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.44,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.46,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.48,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.5,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
194.52,0.22,0.68,0.57,0.65,0.53,0.02,0.02,0,0.02,0.02
