Time Series 2 = group1.runTime (Cells)
Time Series 1 = CellDef_1.group0.runTime (Cells)

Time,Time Series 2,Time Series 1
15.40,0.0200000000,0.0200000000
15.42,0.0200000000,0.0200000000
15.44,0.0200000000,0.0200000000
15.46,0.0200000000,0.0200000000
15.48,0.0200000000,0.0200000000
15.50,0.0200000000,0.0200000000
15.52,0.0200000000,0.0200000000
15.54,0.0200000000,0.0200000000
15.56,0.0200000000,0.0200000000
15.58,0.0200000000,0.0200000000
15.60,0.0200000000,0.0200000000
15.62,0.0200000000,0.0200000000
15.64,0.0200000000,0.0200000000
15.66,0.0200000000,0.0200000000
15.68,0.0200000000,0.0200000000
15.70,0.0200000000,0.0200000000
15.72,0.0200000000,0.0200000000
15.74,0.0200000000,0.0200000000
15.76,0.0200000000,0.0200000000
15.78,0.0200000000,0.0200000000
15.80,0.0200000000,0.0200000000
15.82,0.0200000000,0.0200000000
15.84,0.0200000000,0.0200000000
15.86,0.0200000000,0.0200000000
15.88,0.0200000000,0.0200000000
15.90,0.0200000000,0.0200000000
15.92,0.0200000000,0.0200000000
15.94,0.0200000000,0.0200000000
15.96,0.0200000000,0.0200000000
15.98,0.0200000000,0.0200000000
16.00,0.0200000000,0.0200000000
16.02,0.0200000000,0.0200000000
16.04,0.0200000000,0.0200000000
16.06,0.0200000000,0.0200000000
16.08,0.0200000000,0.0200000000
16.10,0.0200000000,0.0200000000
16.12,0.0200000000,0.0200000000
16.14,0.0200000000,0.0200000000
16.16,0.0200000000,0.0200000000
16.18,0.0200000000,0.0200000000
16.20,0.0200000000,0.0200000000
16.22,0.0200000000,0.0200000000
16.24,0.0200000000,0.0200000000
16.26,0.0200000000,0.0200000000
16.28,0.0200000000,0.0200000000
16.30,0.0200000000,0.0200000000
16.32,0.0200000000,0.0200000000
16.34,0.0200000000,0.0200000000
16.36,0.0200000000,0.0200000000
16.38,0.0200000000,0.0200000000
16.40,0.0200000000,0.0200000000
16.42,0.0200000000,0.0200000000
16.44,0.0200000000,0.0200000000
16.46,0.0200000000,0.0200000000
16.48,0.0200000000,0.0200000000
16.50,0.0200000000,0.0200000000
16.52,0.0200000000,0.0200000000
16.54,0.0200000000,0.0200000000
16.56,0.0200000000,0.0200000000
16.58,0.0200000000,0.0200000000
16.60,0.0200000000,0.0200000000
16.62,0.0200000000,0.0200000000
16.64,0.0000000000,0.0000000000
16.66,0.0000000000,0.0000000000
16.68,0.0000000000,0.0000000000
16.70,0.0000000000,0.0000000000
16.72,0.0000000000,0.0000000000
16.74,0.0000000000,0.0000000000
16.76,0.0000000000,0.0000000000
16.78,0.0000000000,0.0000000000
16.80,0.0000000000,0.0000000000
16.82,0.0000000000,0.0000000000
16.84,0.0000000000,0.0000000000
16.86,0.0000000000,0.0000000000
16.88,0.0000000000,0.0000000000
16.90,0.0000000000,0.0000000000
16.92,0.0000000000,0.0000000000
16.94,0.0000000000,0.0000000000
16.96,0.0000000000,0.0000000000
16.98,0.0000000000,0.0000000000
17.00,0.0000000000,0.0000000000
17.02,0.0000000000,0.0000000000
17.04,0.0000000000,0.0000000000
17.06,0.0000000000,0.0000000000
17.08,0.0000000000,0.0000000000
17.10,0.0000000000,0.0000000000
17.12,0.0000000000,0.0000000000
17.14,0.0000000000,0.0000000000
17.16,0.0000000000,0.0000000000
17.18,0.0000000000,0.0000000000
17.20,0.0000000000,0.0000000000
17.22,0.0000000000,0.0000000000
17.24,0.0000000000,0.0000000000
17.26,0.0000000000,0.0000000000
17.28,0.0000000000,0.0000000000
17.30,0.0000000000,0.0000000000
17.32,0.0000000000,0.0000000000
17.34,0.0000000000,0.0000000000
17.36,0.0000000000,0.0000000000
17.38,0.0000000000,0.0000000000
17.40,0.0000000000,0.0000000000
17.42,0.0000000000,0.0000000000
17.44,0.0000000000,0.0000000000
17.46,0.0000000000,0.0000000000
17.48,0.0000000000,0.0000000000
17.50,0.0000000000,0.0000000000
17.52,0.0000000000,0.0000000000
17.54,0.0000000000,0.0000000000
17.56,0.0000000000,0.0000000000
17.58,0.0000000000,0.0000000000
17.60,0.0000000000,0.0000000000
17.62,0.0000000000,0.0000000000
17.64,0.0000000000,0.0000000000
17.66,0.0000000000,0.0000000000
17.68,0.0000000000,0.0000000000
17.70,0.0000000000,0.0000000000
17.72,0.0000000000,0.0000000000
17.74,0.0000000000,0.0000000000
17.76,0.0000000000,0.0000000000
17.78,0.0000000000,0.0000000000
17.80,0.0000000000,0.0000000000
17.82,0.0000000000,0.0000000000
17.84,0.0000000000,0.0000000000
17.86,0.0000000000,0.0000000000
17.88,0.0000000000,0.0000000000
17.90,0.0000000000,0.0000000000
17.92,0.0000000000,0.0000000000
17.94,0.0000000000,0.0000000000
17.96,0.0000000000,0.0000000000
17.98,0.0000000000,0.0000000000
18.00,0.0000000000,0.0000000000
18.02,0.0000000000,0.0000000000
18.04,0.0000000000,0.0000000000
18.06,0.0000000000,0.0000000000
18.08,0.0000000000,0.0000000000
18.10,0.0000000000,0.0000000000
18.12,0.0000000000,0.0000000000
18.14,0.0000000000,0.0000000000
18.16,0.0000000000,0.0000000000
18.18,0.0000000000,0.0000000000
18.20,0.0000000000,0.0000000000
18.22,0.0000000000,0.0000000000
18.24,0.0200000000,0.0200000000
18.26,0.0200000000,0.0200000000
18.28,0.0200000000,0.0200000000
18.30,0.0200000000,0.0200000000
18.32,0.0200000000,0.0200000000
18.34,0.0200000000,0.0200000000
18.36,0.0200000000,0.0200000000
18.38,0.0200000000,0.0200000000
18.40,0.0200000000,0.0200000000
18.42,0.0200000000,0.0200000000
18.44,0.0200000000,0.0200000000
18.46,0.0200000000,0.0200000000
18.48,0.0200000000,0.0200000000
18.50,0.0200000000,0.0200000000
18.52,0.0200000000,0.0200000000
18.54,0.0200000000,0.0200000000
18.56,0.0200000000,0.0200000000
18.58,0.0200000000,0.0200000000
18.60,0.0200000000,0.0200000000
18.62,0.0200000000,0.0200000000
18.64,0.0200000000,0.0200000000
18.66,0.0200000000,0.0200000000
18.68,0.0200000000,0.0200000000
18.70,0.0200000000,0.0200000000
18.72,0.0200000000,0.0200000000
18.74,0.0200000000,0.0200000000
18.76,0.0200000000,0.0200000000
18.78,0.0200000000,0.0200000000
18.80,0.0200000000,0.0200000000
18.82,0.0200000000,0.0200000000
18.84,0.0200000000,0.0200000000
18.86,0.0200000000,0.0200000000
18.88,0.0200000000,0.0200000000
18.90,0.0200000000,0.0200000000
18.92,0.0200000000,0.0200000000
18.94,0.0200000000,0.0200000000
18.96,0.0200000000,0.0200000000
18.98,0.0200000000,0.0200000000
19.00,0.0200000000,0.0200000000
19.02,0.0200000000,0.0200000000
19.04,0.0200000000,0.0200000000
19.06,0.0200000000,0.0200000000
19.08,0.0200000000,0.0200000000
19.10,0.0200000000,0.0200000000
19.12,0.0200000000,0.0200000000
19.14,0.0200000000,0.0200000000
19.16,0.0200000000,0.0200000000
19.18,0.0200000000,0.0200000000
19.20,0.0200000000,0.0200000000
19.22,0.0200000000,0.0200000000
19.24,0.0200000000,0.0200000000
19.26,0.0200000000,0.0200000000
19.28,0.0200000000,0.0200000000
19.30,0.0200000000,0.0200000000
19.32,0.0200000000,0.0200000000
19.34,0.0200000000,0.0200000000
19.36,0.0200000000,0.0200000000
19.38,0.0200000000,0.0200000000
19.40,0.0200000000,0.0200000000
19.42,0.0200000000,0.0200000000
19.44,0.0200000000,0.0200000000
19.46,0.0200000000,0.0200000000
19.48,0.0200000000,0.0200000000
19.50,0.0200000000,0.0200000000
19.52,0.0200000000,0.0200000000
19.54,0.0200000000,0.0200000000
19.56,0.0200000000,0.0200000000
19.58,0.0200000000,0.0200000000
19.60,0.0200000000,0.0200000000
19.62,0.0200000000,0.0200000000
19.64,0.0200000000,0.0200000000
19.66,0.0200000000,0.0200000000
19.68,0.0200000000,0.0200000000
19.70,0.0200000000,0.0200000000
19.72,0.0200000000,0.0200000000
19.74,0.0200000000,0.0200000000
19.76,0.0200000000,0.0200000000
19.78,0.0200000000,0.0200000000
19.80,0.0200000000,0.0200000000
19.82,0.0200000000,0.0200000000
19.84,0.0200000000,0.0200000000
19.86,0.0200000000,0.0200000000
19.88,0.0200000000,0.0200000000
19.90,0.0200000000,0.0200000000
19.92,0.0200000000,0.0200000000
19.94,0.0200000000,0.0200000000
19.96,0.0200000000,0.0200000000
19.98,0.0200000000,0.0200000000
20.00,0.0200000000,0.0200000000
20.02,0.0200000000,0.0200000000
20.04,0.0200000000,0.0200000000
20.06,0.0200000000,0.0200000000
20.08,0.0200000000,0.0200000000
20.10,0.0200000000,0.0200000000
20.12,0.0200000000,0.0200000000
20.14,0.0200000000,0.0200000000
20.16,0.0200000000,0.0200000000
20.18,0.0200000000,0.0200000000
20.20,0.0200000000,0.0200000000
20.22,0.0200000000,0.0200000000
20.24,0.0200000000,0.0200000000
20.26,0.0200000000,0.0200000000
20.28,0.0200000000,0.0200000000
20.30,0.0200000000,0.0200000000
20.32,0.0200000000,0.0200000000
20.34,0.0200000000,0.0200000000
20.36,0.0200000000,0.0200000000
20.38,0.0200000000,0.0200000000
20.40,0.0200000000,0.0200000000
20.42,0.0200000000,0.0200000000
20.44,0.0200000000,0.0200000000
20.46,0.0200000000,0.0200000000
20.48,0.0200000000,0.0200000000
20.50,0.0200000000,0.0200000000
20.52,0.0200000000,0.0200000000
20.54,0.0200000000,0.0200000000
20.56,0.0200000000,0.0200000000
20.58,0.0200000000,0.0200000000
20.60,0.0200000000,0.0200000000
20.62,0.0200000000,0.0200000000
20.64,0.0200000000,0.0200000000
20.66,0.0200000000,0.0200000000
20.68,0.0200000000,0.0200000000
20.70,0.0200000000,0.0200000000
20.72,0.0200000000,0.0200000000
20.74,0.0200000000,0.0200000000
20.76,0.0200000000,0.0200000000
20.78,0.0200000000,0.0200000000
20.80,0.0200000000,0.0200000000
20.82,0.0200000000,0.0200000000
20.84,0.0200000000,0.0200000000
20.86,0.0200000000,0.0200000000
20.88,0.0200000000,0.0200000000
20.90,0.0200000000,0.0200000000
20.92,0.0200000000,0.0200000000
20.94,0.0200000000,0.0200000000
20.96,0.0200000000,0.0200000000
20.98,0.0200000000,0.0200000000
21.00,0.0200000000,0.0200000000
21.02,0.0200000000,0.0200000000
21.04,0.0200000000,0.0200000000
21.06,0.0200000000,0.0200000000
21.08,0.0200000000,0.0200000000
21.10,0.0200000000,0.0200000000
21.12,0.0200000000,0.0200000000
21.14,0.0200000000,0.0200000000
21.16,0.0200000000,0.0200000000
21.18,0.0200000000,0.0200000000
21.20,0.0200000000,0.0200000000
21.22,0.0200000000,0.0200000000
21.24,0.0200000000,0.0200000000
21.26,0.0200000000,0.0200000000
21.28,0.0200000000,0.0200000000
21.30,0.0200000000,0.0200000000
21.32,0.0200000000,0.0200000000
21.34,0.0200000000,0.0200000000
21.36,0.0200000000,0.0200000000
21.38,0.0200000000,0.0200000000
21.40,0.0200000000,0.0200000000
21.42,0.0200000000,0.0200000000
21.44,0.0200000000,0.0200000000
21.46,0.0200000000,0.0200000000
21.48,0.0200000000,0.0200000000
21.50,0.0200000000,0.0200000000
21.52,0.0200000000,0.0200000000
21.54,0.0200000000,0.0200000000
21.56,0.0200000000,0.0200000000
21.58,0.0200000000,0.0200000000
21.60,0.0200000000,0.0200000000
21.62,0.0200000000,0.0200000000
21.64,0.0200000000,0.0200000000
21.66,0.0200000000,0.0200000000
21.68,0.0200000000,0.0200000000
21.70,0.0200000000,0.0200000000
21.72,0.0200000000,0.0200000000
21.74,0.0200000000,0.0200000000
21.76,0.0200000000,0.0200000000
21.78,0.0200000000,0.0200000000
21.80,0.0200000000,0.0200000000
21.82,0.0200000000,0.0200000000
21.84,0.0200000000,0.0200000000
21.86,0.0200000000,0.0200000000
21.88,0.0200000000,0.0200000000
21.90,0.0200000000,0.0200000000
21.92,0.0200000000,0.0200000000
21.94,0.0200000000,0.0200000000
21.96,0.0200000000,0.0200000000
21.98,0.0200000000,0.0200000000
22.00,0.0200000000,0.0200000000
22.02,0.0200000000,0.0200000000
22.04,0.0200000000,0.0200000000
22.06,0.0200000000,0.0200000000
22.08,0.0200000000,0.0200000000
22.10,0.0200000000,0.0200000000
22.12,0.0200000000,0.0200000000
22.14,0.0200000000,0.0200000000
22.16,0.0200000000,0.0200000000
22.18,0.0200000000,0.0200000000
22.20,0.0200000000,0.0200000000
22.22,0.0200000000,0.0200000000
22.24,0.0200000000,0.0200000000
22.26,0.0200000000,0.0200000000
22.28,0.0200000000,0.0200000000
22.30,0.0200000000,0.0200000000
22.32,0.0200000000,0.0200000000
22.34,0.0200000000,0.0200000000
22.36,0.0200000000,0.0200000000
22.38,0.0200000000,0.0200000000
22.40,0.0200000000,0.0200000000
22.42,0.0200000000,0.0200000000
22.44,0.0200000000,0.0200000000
22.46,0.0200000000,0.0200000000
22.48,0.0200000000,0.0200000000
22.50,0.0200000000,0.0200000000
22.52,0.0200000000,0.0200000000
22.54,0.0200000000,0.0200000000
22.56,0.0200000000,0.0200000000
22.58,0.0200000000,0.0200000000
22.60,0.0200000000,0.0200000000
22.62,0.0200000000,0.0200000000
22.64,0.0200000000,0.0200000000
22.66,0.0200000000,0.0200000000
22.68,0.0200000000,0.0200000000
22.70,0.0200000000,0.0200000000
22.72,0.0200000000,0.0200000000
22.74,0.0200000000,0.0200000000
22.76,0.0200000000,0.0200000000
22.78,0.0200000000,0.0200000000
22.80,0.0200000000,0.0200000000
22.82,0.0200000000,0.0200000000
22.84,0.0200000000,0.0200000000
22.86,0.0200000000,0.0200000000
22.88,0.0200000000,0.0200000000
22.90,0.0200000000,0.0200000000
22.92,0.0200000000,0.0200000000
22.94,0.0200000000,0.0200000000
22.96,0.0200000000,0.0200000000
22.98,0.0200000000,0.0200000000
23.00,0.0200000000,0.0200000000
23.02,0.0200000000,0.0200000000
23.04,0.0200000000,0.0200000000
23.06,0.0200000000,0.0200000000
23.08,0.0200000000,0.0200000000
23.10,0.0200000000,0.0200000000
23.12,0.0200000000,0.0200000000
23.14,0.0200000000,0.0200000000
23.16,0.0200000000,0.0200000000
23.18,0.0200000000,0.0200000000
23.20,0.0200000000,0.0200000000
23.22,0.0200000000,0.0200000000
23.24,0.0200000000,0.0200000000
23.26,0.0200000000,0.0200000000
23.28,0.0200000000,0.0200000000
23.30,0.0200000000,0.0200000000
23.32,0.0200000000,0.0200000000
23.34,0.0200000000,0.0200000000
23.36,0.0200000000,0.0200000000
23.38,0.0200000000,0.0200000000
23.40,0.0200000000,0.0200000000
23.42,0.0200000000,0.0200000000
23.44,0.0200000000,0.0200000000
23.46,0.0200000000,0.0200000000
23.48,0.0200000000,0.0200000000
23.50,0.0200000000,0.0200000000
23.52,0.0200000000,0.0200000000
23.54,0.0200000000,0.0200000000
23.56,0.0200000000,0.0200000000
23.58,0.0200000000,0.0200000000
23.60,0.0200000000,0.0200000000
23.62,0.0200000000,0.0200000000
23.64,0.0200000000,0.0200000000
23.66,0.0200000000,0.0200000000
23.68,0.0200000000,0.0200000000
23.70,0.0200000000,0.0200000000
23.72,0.0200000000,0.0200000000
23.74,0.0200000000,0.0200000000
23.76,0.0200000000,0.0200000000
23.78,0.0200000000,0.0200000000
23.80,0.0200000000,0.0200000000
23.82,0.0200000000,0.0200000000
23.84,0.0200000000,0.0200000000
23.86,0.0200000000,0.0200000000
23.88,0.0200000000,0.0200000000
23.90,0.0200000000,0.0200000000
23.92,0.0200000000,0.0200000000
23.94,0.0200000000,0.0200000000
23.96,0.0200000000,0.0200000000
23.98,0.0200000000,0.0200000000
24.00,0.0200000000,0.0200000000
24.02,0.0200000000,0.0200000000
24.04,0.0200000000,0.0200000000
24.06,0.0200000000,0.0200000000
24.08,0.0200000000,0.0200000000
24.10,0.0200000000,0.0200000000
24.12,0.0200000000,0.0200000000
24.14,0.0200000000,0.0200000000
24.16,0.0200000000,0.0200000000
24.18,0.0200000000,0.0200000000
24.20,0.0200000000,0.0200000000
24.22,0.0200000000,0.0200000000
24.24,0.0200000000,0.0200000000
24.26,0.0200000000,0.0200000000
24.28,0.0200000000,0.0200000000
24.30,0.0200000000,0.0200000000
24.32,0.0200000000,0.0200000000
24.34,0.0200000000,0.0200000000
24.36,0.0200000000,0.0200000000
24.38,0.0200000000,0.0200000000
24.40,0.0200000000,0.0200000000
24.42,0.0200000000,0.0200000000
24.44,0.0200000000,0.0200000000
24.46,0.0200000000,0.0200000000
24.48,0.0200000000,0.0200000000
24.50,0.0200000000,0.0200000000
24.52,0.0200000000,0.0200000000
24.54,0.0200000000,0.0200000000
24.56,0.0200000000,0.0200000000
24.58,0.0200000000,0.0200000000
24.60,0.0200000000,0.0200000000
24.62,0.0200000000,0.0200000000
24.64,0.0200000000,0.0200000000
24.66,0.0200000000,0.0200000000
24.68,0.0200000000,0.0200000000
24.70,0.0200000000,0.0200000000
24.72,0.0200000000,0.0200000000
24.74,0.0200000000,0.0200000000
24.76,0.0200000000,0.0200000000
24.78,0.0200000000,0.0200000000
24.80,0.0200000000,0.0200000000
24.82,0.0200000000,0.0200000000
24.84,0.0200000000,0.0200000000
24.86,0.0200000000,0.0200000000
24.88,0.0200000000,0.0200000000
24.90,0.0200000000,0.0200000000
24.92,0.0200000000,0.0200000000
24.94,0.0200000000,0.0200000000
24.96,0.0200000000,0.0200000000
24.98,0.0200000000,0.0200000000
25.00,0.0200000000,0.0200000000
25.02,0.0200000000,0.0200000000
25.04,0.0200000000,0.0200000000
25.06,0.0200000000,0.0200000000
25.08,0.0200000000,0.0200000000
25.10,0.0200000000,0.0200000000
25.12,0.0200000000,0.0200000000
25.14,0.0200000000,0.0200000000
25.16,0.0200000000,0.0200000000
25.18,0.0200000000,0.0200000000
25.20,0.0200000000,0.0200000000
25.22,0.0200000000,0.0200000000
25.24,0.0200000000,0.0200000000
25.26,0.0200000000,0.0200000000
25.28,0.0200000000,0.0200000000
25.30,0.0200000000,0.0200000000
25.32,0.0200000000,0.0200000000
25.34,0.0200000000,0.0200000000
25.36,0.0200000000,0.0200000000
25.38,0.0200000000,0.0200000000
25.40,0.0200000000,0.0200000000
25.42,0.0200000000,0.0200000000
25.44,0.0200000000,0.0200000000
25.46,0.0200000000,0.0200000000
25.48,0.0200000000,0.0200000000
25.50,0.0200000000,0.0200000000
25.52,0.0200000000,0.0200000000
25.54,0.0200000000,0.0200000000
25.56,0.0200000000,0.0200000000
25.58,0.0200000000,0.0200000000
25.60,0.0200000000,0.0200000000
25.62,0.0200000000,0.0200000000
25.64,0.0200000000,0.0200000000
25.66,0.0200000000,0.0200000000
25.68,0.0200000000,0.0200000000
25.70,0.0200000000,0.0200000000
25.72,0.0200000000,0.0200000000
25.74,0.0200000000,0.0200000000
25.76,0.0200000000,0.0200000000
25.78,0.0200000000,0.0200000000
25.80,0.0200000000,0.0200000000
25.82,0.0200000000,0.0200000000
25.84,0.0200000000,0.0200000000
25.86,0.0200000000,0.0200000000
25.88,0.0200000000,0.0200000000
25.90,0.0200000000,0.0200000000
25.92,0.0200000000,0.0200000000
25.94,0.0200000000,0.0200000000
25.96,0.0200000000,0.0200000000
25.98,0.0200000000,0.0200000000
26.00,0.0200000000,0.0200000000
26.02,0.0200000000,0.0200000000
26.04,0.0200000000,0.0200000000
26.06,0.0200000000,0.0200000000
26.08,0.0200000000,0.0200000000
26.10,0.0200000000,0.0200000000
26.12,0.0200000000,0.0200000000
26.14,0.0200000000,0.0200000000
26.16,0.0200000000,0.0200000000
26.18,0.0200000000,0.0200000000
26.20,0.0200000000,0.0200000000
26.22,0.0200000000,0.0200000000
26.24,0.0200000000,0.0200000000
26.26,0.0200000000,0.0200000000
26.28,0.0200000000,0.0200000000
26.30,0.0200000000,0.0200000000
26.32,0.0000000000,0.0000000000
26.34,0.0000000000,0.0000000000
26.36,0.0000000000,0.0000000000
26.38,0.0000000000,0.0000000000
26.40,0.0000000000,0.0000000000
26.42,0.0000000000,0.0000000000
26.44,0.0000000000,0.0000000000
26.46,0.0000000000,0.0000000000
26.48,0.0000000000,0.0000000000
26.50,0.0000000000,0.0000000000
26.52,0.0000000000,0.0000000000
26.54,0.0000000000,0.0000000000
26.56,0.0000000000,0.0000000000
26.58,0.0000000000,0.0000000000
26.60,0.0000000000,0.0000000000
26.62,0.0000000000,0.0000000000
26.64,0.0000000000,0.0000000000
26.66,0.0000000000,0.0000000000
26.68,0.0000000000,0.0000000000
26.70,0.0000000000,0.0000000000
26.72,0.0000000000,0.0000000000
26.74,0.0000000000,0.0000000000
26.76,0.0000000000,0.0000000000
26.78,0.0000000000,0.0000000000
26.80,0.0000000000,0.0000000000
26.82,0.0000000000,0.0000000000
26.84,0.0000000000,0.0000000000
26.86,0.0000000000,0.0000000000
26.88,0.0000000000,0.0000000000
26.90,0.0000000000,0.0000000000
26.92,0.0000000000,0.0000000000
26.94,0.0000000000,0.0000000000
26.96,0.0000000000,0.0000000000
26.98,0.0000000000,0.0000000000
27.00,0.0000000000,0.0000000000
27.02,0.0000000000,0.0000000000
27.04,0.0000000000,0.0000000000
27.06,0.0000000000,0.0000000000
27.08,0.0000000000,0.0000000000
27.10,0.0000000000,0.0000000000
27.12,0.0000000000,0.0000000000
27.14,0.0000000000,0.0000000000
27.16,0.0000000000,0.0000000000
27.18,0.0000000000,0.0000000000
27.20,0.0000000000,0.0000000000
27.22,0.0000000000,0.0000000000
27.24,0.0000000000,0.0000000000
27.26,0.0000000000,0.0000000000
27.28,0.0000000000,0.0000000000
27.30,0.0000000000,0.0000000000
27.32,0.0000000000,0.0000000000
27.34,0.0000000000,0.0000000000
27.36,0.0000000000,0.0000000000
27.38,0.0000000000,0.0000000000
27.40,0.0000000000,0.0000000000
27.42,0.0000000000,0.0000000000
27.44,0.0000000000,0.0000000000
27.46,0.0000000000,0.0000000000
27.48,0.0000000000,0.0000000000
27.50,0.0000000000,0.0000000000
27.52,0.0000000000,0.0000000000
27.54,0.0000000000,0.0000000000
27.56,0.0200000000,0.0200000000
27.58,0.0200000000,0.0200000000
27.60,0.0200000000,0.0200000000
27.62,0.0200000000,0.0200000000
27.64,0.0200000000,0.0200000000
27.66,0.0200000000,0.0200000000
27.68,0.0200000000,0.0200000000
27.70,0.0200000000,0.0200000000
27.72,0.0200000000,0.0200000000
27.74,0.0200000000,0.0200000000
27.76,0.0200000000,0.0200000000
27.78,0.0200000000,0.0200000000
27.80,0.0200000000,0.0200000000
27.82,0.0200000000,0.0200000000
27.84,0.0200000000,0.0200000000
27.86,0.0200000000,0.0200000000
27.88,0.0200000000,0.0200000000
27.90,0.0200000000,0.0200000000
27.92,0.0200000000,0.0200000000
27.94,0.0200000000,0.0200000000
27.96,0.0200000000,0.0200000000
27.98,0.0200000000,0.0200000000
28.00,0.0200000000,0.0200000000
28.02,0.0200000000,0.0200000000
28.04,0.0200000000,0.0200000000
28.06,0.0200000000,0.0200000000
28.08,0.0200000000,0.0200000000
28.10,0.0200000000,0.0200000000
28.12,0.0200000000,0.0200000000
28.14,0.0200000000,0.0200000000
28.16,0.0200000000,0.0200000000
28.18,0.0200000000,0.0200000000
28.20,0.0200000000,0.0200000000
28.22,0.0200000000,0.0200000000
28.24,0.0200000000,0.0200000000
28.26,0.0200000000,0.0200000000
28.28,0.0200000000,0.0200000000
28.30,0.0200000000,0.0200000000
28.32,0.0200000000,0.0200000000
28.34,0.0200000000,0.0200000000
28.36,0.0200000000,0.0200000000
28.38,0.0200000000,0.0200000000
28.40,0.0200000000,0.0200000000
28.42,0.0200000000,0.0200000000
28.44,0.0200000000,0.0200000000
28.46,0.0200000000,0.0200000000
28.48,0.0200000000,0.0200000000
28.50,0.0200000000,0.0200000000
28.52,0.0200000000,0.0200000000
28.54,0.0200000000,0.0200000000
28.56,0.0200000000,0.0200000000
28.58,0.0200000000,0.0200000000
28.60,0.0200000000,0.0200000000
28.62,0.0200000000,0.0200000000
28.64,0.0200000000,0.0200000000
28.66,0.0200000000,0.0200000000
28.68,0.0200000000,0.0200000000
28.70,0.0200000000,0.0200000000
28.72,0.0200000000,0.0200000000
28.74,0.0200000000,0.0200000000
28.76,0.0200000000,0.0200000000
28.78,0.0200000000,0.0200000000
28.80,0.0200000000,0.0200000000
28.82,0.0200000000,0.0200000000
28.84,0.0200000000,0.0200000000
28.86,0.0200000000,0.0200000000
28.88,0.0200000000,0.0200000000
28.90,0.0200000000,0.0200000000
28.92,0.0200000000,0.0200000000
28.94,0.0200000000,0.0200000000
28.96,0.0200000000,0.0200000000
28.98,0.0200000000,0.0200000000
29.00,0.0200000000,0.0200000000
29.02,0.0200000000,0.0200000000
29.04,0.0200000000,0.0200000000
29.06,0.0200000000,0.0200000000
29.08,0.0200000000,0.0200000000
29.10,0.0200000000,0.0200000000
29.12,0.0200000000,0.0200000000
29.14,0.0200000000,0.0200000000
29.16,0.0200000000,0.0200000000
29.18,0.0200000000,0.0200000000
29.20,0.0200000000,0.0200000000
29.22,0.0200000000,0.0200000000
29.24,0.0200000000,0.0200000000
29.26,0.0200000000,0.0200000000
29.28,0.0200000000,0.0200000000
29.30,0.0200000000,0.0200000000
29.32,0.0200000000,0.0200000000
29.34,0.0200000000,0.0200000000
29.36,0.0200000000,0.0200000000
29.38,0.0200000000,0.0200000000
29.40,0.0200000000,0.0200000000
29.42,0.0200000000,0.0200000000
29.44,0.0200000000,0.0200000000
29.46,0.0200000000,0.0200000000
29.48,0.0200000000,0.0200000000
29.50,0.0200000000,0.0200000000
29.52,0.0200000000,0.0200000000
29.54,0.0200000000,0.0200000000
29.56,0.0200000000,0.0200000000
29.58,0.0200000000,0.0200000000
29.60,0.0200000000,0.0200000000
29.62,0.0200000000,0.0200000000
29.64,0.0200000000,0.0200000000
29.66,0.0200000000,0.0200000000
29.68,0.0200000000,0.0200000000
29.70,0.0200000000,0.0200000000
29.72,0.0200000000,0.0200000000
29.74,0.0200000000,0.0200000000
29.76,0.0200000000,0.0200000000
29.78,0.0200000000,0.0200000000
29.80,0.0200000000,0.0200000000
29.82,0.0200000000,0.0200000000
29.84,0.0200000000,0.0200000000
29.86,0.0200000000,0.0200000000
29.88,0.0200000000,0.0200000000
29.90,0.0200000000,0.0200000000
29.92,0.0200000000,0.0200000000
29.94,0.0200000000,0.0200000000
29.96,0.0200000000,0.0200000000
29.98,0.0200000000,0.0200000000
30.00,0.0200000000,0.0200000000
30.02,0.0200000000,0.0200000000
30.04,0.0200000000,0.0200000000
30.06,0.0200000000,0.0200000000
30.08,0.0200000000,0.0200000000
30.10,0.0200000000,0.0200000000
30.12,0.0200000000,0.0200000000
30.14,0.0200000000,0.0200000000
30.16,0.0200000000,0.0200000000
30.18,0.0200000000,0.0200000000
30.20,0.0200000000,0.0200000000
30.22,0.0200000000,0.0200000000
30.24,0.0200000000,0.0200000000
30.26,0.0200000000,0.0200000000
30.28,0.0200000000,0.0200000000
30.30,0.0200000000,0.0200000000
30.32,0.0200000000,0.0200000000
30.34,0.0200000000,0.0200000000
30.36,0.0200000000,0.0200000000
30.38,0.0200000000,0.0200000000
30.40,0.0200000000,0.0200000000
30.42,0.0200000000,0.0200000000
30.44,0.0200000000,0.0200000000
30.46,0.0200000000,0.0200000000
30.48,0.0200000000,0.0200000000
30.50,0.0200000000,0.0200000000
30.52,0.0200000000,0.0200000000
30.54,0.0200000000,0.0200000000
30.56,0.0200000000,0.0200000000
30.58,0.0200000000,0.0200000000
30.60,0.0200000000,0.0200000000
30.62,0.0200000000,0.0200000000
30.64,0.0200000000,0.0200000000
30.66,0.0200000000,0.0200000000
30.68,0.0200000000,0.0200000000
30.70,0.0200000000,0.0200000000
30.72,0.0200000000,0.0200000000
30.74,0.0200000000,0.0200000000
30.76,0.0200000000,0.0200000000
30.78,0.0200000000,0.0200000000
30.80,0.0200000000,0.0200000000
30.82,0.0200000000,0.0200000000
30.84,0.0200000000,0.0200000000
30.86,0.0200000000,0.0200000000
